"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm"
"3916092","Hawthorne on the Park","14348626","Tracey","64","Hawthorne","-27.4647","153.06119","Entire home/apt","330","10","65","2024-01-09","0.56","5","41","2"
"4025665","Chic Master in Brisbane's Oasis","20194687","Dongliang","114","Robertson","-27.560796098232725","153.05312635320155","Private room","58","60","1","2024-01-06","0.19","1","88","1"
"4080734","TOOWONG - TO LET!","11895235","Valma","140","Toowong","-27.48529","152.97907","Private room","55","2","1","2015-08-11","0.01","4","188","0"
"4085109","LUXURY garden townhouse in WEST END","21146791","Mark","147","West End","-27.48206","153.0105","Entire home/apt","140","3","303","2024-05-27","2.56","2","217","37"
"4113315","Self-Contained Private Large Room With Ensuite","21154841","Melanie","94","Morningside - Seven Hills","-27.47393","153.07338","Private room","77","2","99","2024-05-05","0.84","1","345","25"
"4114318","LUXURY top level townhouse WEST END","21146791","Mark","147","West End","-27.48217","153.01025","Entire home/apt","150","3","234","2024-05-20","2.07","2","128","31"
"4211565","Brisbane/Paddington Studio","20535575","Peter","107","Paddington - Milton","-27.46235","153.00734","Entire home/apt","142","2","365","2024-05-23","3.1","1","80","42"
"4242437","Spacious green Moorooka sanctuary near city","326582","Shirley","92","Moorooka","-27.53648","153.03352","Entire home/apt","98","2","152","2024-06-02","1.38","1","130","23"
"4307428","large Character home with City views","22359640","Djamel","5","Annerley","-27.51876","153.03627","Entire home/apt","950","5","11","2021-01-07","0.11","1","35","0"
"4345451","Cosy Cottage in Camp Hill - pet friendly","11744773","Joanna","27","Camp Hill","-27.48848","153.0688","Entire home/apt","123","3","134","2024-04-24","1.19","1","230","16"
"4366414","Tara's place-Gabba Apartment","22664598","Tara","153","Woolloongabba","-27.48661","153.03552","Entire home/apt","127","3","142","2024-05-28","2.05","2","129","24"
"4424291","Large private room & desk in large inner city home","6123236","Jo","154","Wooloowin - Lutwyche","-27.42416","153.03589","Private room","79","2","114","2024-05-19","1.01","1","327","16"
"4449006","Inner city, family friendly, green space","22588581","Louise","147","West End","-27.48595123743632","153.00749622021155","Private room","55","2","181","2024-05-29","1.56","1","41","28"
"4497228","STUNNING TROPICAL OASIS","6827017","Jack","154","Wooloowin - Lutwyche","-27.41571","153.04683","Entire home/apt","530","1","189","2024-05-19","1.65","3","308","26"
"4533408","Moreton Island Accommodation for up to 10 guests","23505999","Wolfgang","93","Moreton Island","-27.17898","153.37597","Entire home/apt","711","4","34","2024-01-13","0.32","3","212","2"
"4536021","Large House 9m pool stroll restaurants, train, bus","111896338","Alex","94","Morningside - Seven Hills","-27.47054","153.06565","Entire home/apt","285","7","40","2024-05-20","0.35","1","171","6"
"4559417","Bardon Bed & Breakfast - Blue Room","23637504","Zoe And Bruce","12","Bardon","-27.44954","152.98541","Private room","78","2","37","2023-08-14","0.35","3","34","3"
"4561268","Bardon Bed & Breakfast -Green Room","23637504","Zoe And Bruce","12","Bardon","-27.44959","152.98529","Private room","73","3","83","2024-05-10","0.78","3","71","34"
"4609151","Quiet New Farm  Studio Unit in leafy street","23882799","Ruby + Anee","99","New Farm","-27.47077","153.04656","Entire home/apt","123","3","187","2024-05-17","2.58","1","61","19"
"3106175","Luxury Student Accommodation","15792496","Brian","153","Woolloongabba","-27.49048","153.03535","Shared room","35","180","0",NULL,NULL,"1","365","0"
"3147546","Cute, sunny room","795628","Liz","42","Coorparoo","-27.48945","153.05604","Private room","100","2","0",NULL,NULL,"1","358","0"
"4632153","All you need: Best Value,Quality AC RM,Close 2 CBD","1422218","Efrat","147","West End","-27.48268","153.00562","Private room","88","180","90","2021-07-23","0.79","2","254","0"
"4689408","TOOWONG?? TOO RIGHT!!","11895235","Valma","140","Toowong","-27.48395","152.98041","Private room","50","2","14","2024-02-17","0.52","4","225","10"
"4689603","TOOWONG! TOO GOOD TO BE TRUE!!","11895235","Valma","140","Toowong","-27.48557","152.97999","Private room","50","2","14","2024-04-24","0.51","4","203","1"
"4710371","Lovely Home Close to CBD + Suncorp Stad + Air-Con","23470100","Margo","12","Bardon","-27.4654","152.99032","Private room","165","2","42","2024-05-20","0.37","1","87","10"
"4797873","Comfortable Studio Unit in great Location","14428291","Christine","126","Spring Hill","-27.46357","153.02683","Entire home/apt","120","2","204","2024-05-24","1.78","2","299","52"
"4851708","TADPOLES' RETREAT - A Sleeman Competitors' Fav","4661694","Donna","14","Belmont - Gumdale","-27.49532099192468","153.1573229661846","Entire home/apt","130","2","329","2024-05-19","2.87","1","248","46"
"4868382","Annerley Abode","25042192","Ruth","5","Annerley","-27.51624","153.02825","Entire home/apt","140","1","60","2024-05-25","3.33","2","98","39"
"4958434","Modern townhouse with pool and gym","10144106","Jenny","124","Sherwood","-27.53212","152.98932","Private room","79","2","164","2024-05-26","1.43","2","86","22"
"4966443","Greenslopes Hospital garden flat","3288516","Kelly","42","Coorparoo","-27.50371","153.05345","Entire home/apt","150","4","94","2024-05-13","0.82","1","299","13"
"4976424","Kenmore Cottage - feel at home","24959316","Lisa And Peter","79","Kenmore","-27.51116","152.92796","Entire home/apt","120","2","114","2024-05-06","1.07","1","309","26"
"5016278","Mountain view inner city townhouse secured complex","22435770","Summer","96","Mount Gravatt","-27.53069","153.07682","Entire home/apt","268","3","65","2024-05-10","0.57","1","275","4"
"5021803","Luxurious private room with ensuite","23125742","Brian (& Marie)","11","Balmoral","-27.45627","153.06482","Private room","185","1","12","2022-08-04","0.11","2","230","0"
"5034187","Modernist tree house with views","25987888","Jeremy","12","Bardon","-27.47044","152.9881","Entire home/apt","111","2","63","2024-05-25","0.67","1","152","21"
"5107368","Self contained studio near CBD & Suncorp Stadium","26392068","David","107","Paddington - Milton","-27.4678","153.01029","Private room","119","2","179","2024-05-20","1.58","1","161","40"
"5137002","5 Star - 2 Bdrm Inner Nth City Apt","8739346","Ben","39","Clayfield","-27.4251","153.05116","Entire home/apt","230","20","43","2024-03-30","0.38","2","215","2"
"5289258","2 BEDROOMS IN QUIET PRIVATE HOME/WIFI/FREE PARKING","15841468","Hana","54","Everton Park","-27.39798","152.99182","Entire home/apt","131","2","51","2024-01-26","0.45","2","65","3"
"5319764","Elegant fully restored 25ft 1950's Vintage Caravan","27549387","Justin","107","Paddington - Milton","-27.46173","152.9921","Entire home/apt","140","2","39","2024-04-29","0.46","1","326","7"
"5348291","A stroll across the parks to UQ","10375492","Ruben","55","Fairfield - Dutton Park","-27.50431","153.02671","Private room","47","2","30","2019-01-19","0.27","1","157","0"
"5349762","Feels like a treehouse!","27727175","Storm","92","Moorooka","-27.528789520263672","153.022705078125","Private room","75","4","26","2023-09-14","0.24","2","39","4"
"5356680","Modern Studio & Spa Ten Minutes to Airport and CBD","27768238","Tess","154","Wooloowin - Lutwyche","-27.42011","153.04257","Entire home/apt","148","1","818","2024-05-27","7.26","1","342","75"
"5433952","TOOWONG - STUDIO APARTMENT","11895235","Valma","140","Toowong","-27.48519","152.98024","Entire home/apt","80","2","44","2024-06-01","0.52","4","278","17"
"5449953","Private Courtyard & Deck, Airport 15 min,City 3km","21702754","Natasha","78","Kelvin Grove - Herston","-27.445766550241263","153.0125852273445","Private room","70","3","65","2024-05-26","0.58","3","17","11"
"5652233","Guesthouse","25513309","Jennifer","19","Brighton (Qld)","-27.30538","153.06422","Private room","130","2","1","2024-04-29","0.75","1","37","1"
"5713278","1 bedroom in Holland Park","14150625","Andrew","68","Holland Park","-27.52332","153.07533","Private room","101","1","1","2024-04-08","0.49","1","212","1"
"5785772","West End Studio 5","13975073","Craig","147","West End","-27.48307","153.00602","Entire home/apt","145","2","247","2020-03-20","2.22","2","253","0"
"5825472","Spacious, comfortable room in family home","30237661","Pam","88","Mansfield (Qld)","-27.54374","153.10469","Private room","65","3","94","2024-05-18","0.86","1","315","12"
"5917644","Private one bedroom with a view","24786618","Sanjaya","35","Chapel Hill","-27.50345","152.96036","Private room","40","7","75","2024-04-23","0.79","1","105","5"
"6057106","Modern Luxury in Ageless Woolstore - Teneriffe","10878333","Rebecca","101","Newstead - Bowen Hills","-27.45921","153.04911","Entire home/apt","217","1","46","2024-04-12","2.23","1","263","22"
"6080856","Large light room with large desk","25774157","Ruby","147","West End","-27.48355","153.00611","Private room","63","1","50","2024-06-02","0.46","4","351","6"
"6096812","3 Bed / 2.5 bath townhouse in leafy New Farm","4614808","David & Sue","99","New Farm","-27.46552","153.04733","Entire home/apt","500","7","2","2023-01-01","0.02","1","174","0"
"6097266","Family house in Manly village","30827059","John","86","Manly - Lota","-27.45383","153.18288","Entire home/apt","860","6","2","2018-01-10","0.03","1","122","0"
"6189062","Chic Kangaroo Point Cliff Apartment","9043526","Nguyet","74","Kangaroo Point","-27.48266","153.03342","Entire home/apt","190","90","56","2024-05-07","0.51","2","269","3"
"6250046","CBD Fringe - River & City Views!","32459886","Darren","21","Brisbane City","-27.46751","153.01717","Entire home/apt","120","5","106","2024-04-26","1","1","187","10"
"6281479","Southside Home - Cozy&Clean (Female Only)","32632050","Michelle","50","Eight Mile Plains","-27.57321","153.08938","Private room","70","3","40","2024-05-27","0.36","1","361","4"
"6408231","Two bedroom Two bathroom Apartment","3202696","Peter","126","Spring Hill","-27.46341","153.02784","Entire home/apt","209","4","34","2024-05-18","0.31","14","321","3"
"6430368","Great for families, Equipped kitchen, Bkfst inclu.","33560874","Jackson & Kathryn","4","Algester","-27.62273","153.02301","Entire home/apt","121","6","227","2024-05-12","2.43","1","221","18"
"6565539","4brm - The Old Church Brisbane City","4008638","Scott","107","Paddington - Milton","-27.46481","153.01082","Entire home/apt","319","2","407","2024-05-06","3.71","1","165","40"
"6731259","Red Hill Retreat, spacious, walk to Suncorp","35252339","Julie","111","Red Hill (Qld)","-27.45717","153.00926","Entire home/apt","143","3","144","2024-05-20","1.33","2","166","25"
"6797141","Kates Place","20969399","Judy And Tony","77","Kedron - Gordon Park","-27.40191","153.03349","Entire home/apt","95","2","308","2024-05-23","2.82","1","231","34"
"6889111","Central Detached Double Bed with 4K TV Spa & Gym","36099644","Norman","2","Albion","-27.42591","153.04231","Private room","71","1","17","2024-05-26","0.21","7","341","9"
"6959551","Stylish & spacious Brisbane Inner City Apartment","1475909","Kristal","49","East Brisbane","-27.48885","153.04606","Entire home/apt","118","3","58","2024-05-28","0.54","1","116","14"
"6964757","Brisbane CBD Apartment on Queen","20554834","Peter","21","Brisbane City","-27.46241","153.03113","Entire home/apt","135","3","89","2024-04-08","0.84","2","301","18"
"7095721","Felix 374 Apartment Hotel is for you!","37192864","Joanne","21","Brisbane City","-27.47018","153.02891","Entire home/apt","329","2","210","2024-04-20","1.94","1","20","11"
"7182557","Walk UQ, 7mins S/bank,10 mins city","12008817","Kerry","55","Fairfield - Dutton Park","-27.50648","153.02827","Entire home/apt","150","28","107","2021-12-31","1.03","2","152","0"
"7204768","Clean Charming Big Room with AirCon Close to CBD","37377564","Chris","7","Ashgrove","-27.44287","152.99465","Private room","66","3","69","2024-04-21","0.64","3","149","16"
"7208618","Jumbo 256mt sq 3 bedder w Giant Balcony 2 Car Park","21271325","Ruchi","21","Brisbane City","-27.4631","153.03169","Entire home/apt","534","3","35","2024-03-13","1.34","2","212","11"
"7481401","WHOLE QUIET 2 BEDROOM HOUSE;  FREE WIFI & PARKING","15841468","Hana","54","Everton Park","-27.39804","152.99291","Entire home/apt","131","2","58","2024-04-01","0.58","2","66","10"
"7507028","City Two Bedroom Two Bathroom Apart","3202696","Peter","126","Spring Hill","-27.46333","153.0289","Entire home/apt","209","4","61","2024-05-19","0.57","14","315","6"
"7520267","Carina Heights:Fully self contained,Town House.","39408404","Margaret","31","Carina Heights","-27.5011","153.09048","Entire home/apt","110","28","34","2024-03-12","0.32","1","210","5"
"7548360","Unit 2, Mountjoy Terrace Manly","28597821","Debbie","86","Manly - Lota","-27.4522","153.1814","Entire home/apt","120","1","459","2024-05-20","4.28","3","261","98"
"7564790","SANDY and BETTY and BILLY.","39661554","Sandra","133","Taigum - Fitzgibbon","-27.34185","153.03469","Private room","80","2","17","2024-05-20","0.17","1","340","2"
"7588889","Beachy spacious homely pad","34264588","Fi","105","Nundah","-27.406342647632833","153.06416292775853","Entire home/apt","127","28","36","2023-09-09","0.34","1","362","2"
"8256777","Superior  2-Bedroom Apartment","37517710","Hampton Court","39","Clayfield","-27.42768","153.04543","Entire home/apt","175","2","150","2024-03-17","1.43","4","200","7"
"8257735","Tropical Paradise, self contained, near Hospitals","502388","Edwina","62","Greenslopes","-27.51125","153.05526","Private room","78","7","71","2024-04-06","0.67","1","198","8"
"8357700","Highpoint Lodge, Teneriffe, Brisbane","24806776","Richard","101","Newstead - Bowen Hills","-27.45514","153.04443","Entire home/apt","166","2","306","2024-05-19","2.89","2","311","16"
"8378174","Self Contained  Flat with own entrance","20405574","Brenda","154","Wooloowin - Lutwyche","-27.40908","153.04795","Entire home/apt","133","1","273","2024-05-13","2.58","1","172","49"
"8444726","Westmont Rm 13 Queen: No cleaning fees!","43728758","Clarry","147","West End","-27.47857","153.01045","Private room","64","28","25","2023-09-13","0.24","14","32","5"
"8487144","Big Sale! Westmont West End Rm 3 Double: Reduced!","43728758","Clarry","147","West End","-27.47846","153.01028","Private room","59","28","51","2024-02-17","0.49","14","54","8"
"8487566","Big Sale! Westmont RM 4 King or Twin: Reduced!","43728758","Clarry","147","West End","-27.48079","153.01178","Private room","68","28","44","2024-06-04","0.45","14","33","2"
"8487656","Westmont RM 1 Single: Cosy in Central West End!","43728758","Clarry","147","West End","-27.48059","153.01164","Private room","61","28","38","2024-05-31","0.44","14","36","4"
"8487848","Westmont RM 6 Queen: Popular!","43728758","Clarry","147","West End","-27.47922","153.01245","Private room","62","28","34","2023-11-09","0.33","14","32","3"
"8506401","Big Sale! West End RM 8 Queen: Reduced!","43728758","Clarry","147","West End","-27.47985","153.01077","Private room","63","28","24","2024-05-24","0.33","14","36","8"
"8216920","Single Cozy Room Annerley - close to PA Hospital","43329865","Rodney","5","Annerley","-27.5203253","153.0304306","Private room","60","1","0",NULL,NULL,"1","41","0"
"8507876","Spacious Sanctuary 2 Private bedrooms (4pax)","1758196","Virginya","56","Fig Tree Pocket","-27.52369","152.94995","Private room","235","2","14","2023-10-20","0.15","2","364","1"
"8769590","entire 2br unit for 6 resort complex","45807758","Frankie","58","Fortitude Valley","-27.45927","153.0329","Entire home/apt","222","1","468","2024-05-19","4.45","2","326","38"
"8829497","Alpaca View at Sunnybank","40361691","Cena","131","Sunnybank","-27.5792","153.06539","Private room","63","1","128","2024-05-30","3.61","2","76","53"
"8830243","Spacious CBD 3 Bedroom Apartment","43468137","Quest","21","Brisbane City","-27.47168","153.02465","Hotel room","672","1","52","2024-04-29","0.5","4","303","7"
"8833997","Absolute luxury riverside living in inner Brisbane","29265685","Deborah","147","West End","-27.48358","153.00006","Entire home/apt","200","5","96","2024-04-29","0.94","1","193","12"
"8846410","3 B/room luxury Apartment sleeps 7 max","23505999","Wolfgang","93","Moreton Island","-27.17881","153.37454","Entire home/apt","687","6","41","2023-12-19","0.4","3","331","2"
"8923482","The Tango Room, peaceful, quiet, welcoming.","16647096","Annie","12","Bardon","-27.46065","152.97404","Private room","101","4","2","2024-05-18","0.42","2","70","2"
"9033959","2 Bed Apartment. Level 32.","47155022","Nader","21","Brisbane City","-27.47233","153.02786","Private room","145","180","3","2015-11-11","0.03","1","363","0"
"9177257","Cosy & Comfortable 1 Bed Apartment","47756591","Zach","122","Seventeen Mile Rocks - Sinnamon Park","-27.55721","152.94252","Entire home/apt","108","12","39","2024-04-30","1.27","1","137","14"
"9189368","Luxury living in Kangaroo Point","29618609","Peter","74","Kangaroo Point","-27.46823","153.03592","Private room","106","2","308","2024-06-02","3.11","4","69","36"
"9202679","Studio Apartment Taringa - Close to CBD & UQ","4020194","Dave","134","Taringa","-27.49101","152.9808","Entire home/apt","95","5","106","2024-04-27","1.02","2","132","14"
"9203283","1 bedroom in a three bedroom townhouse","47869965","Xuanyu","77","Kedron - Gordon Park","-27.41341","153.0236","Private room","68","3","31","2024-04-27","1.15","1","77","17"
"9224682","Brookfield Cottage - Discount Available","46537783","Tessa","23","Brookfield - Kenmore Hills","-27.49249","152.90592","Entire home/apt","114","21","34","2024-04-05","0.33","1","218","2"
"9417386","Peaceful and lovely Queenslander House","14913063","Ratih And Selby","91","Mitchelton","-27.42033","152.97491","Private room","99","1","21","2024-03-25","0.38","1","86","7"
"9501463","Spacious room for Female","4652567","Ling Linda","25","Calamvale - Stretton","-27.62944","153.04067","Private room","45","2","21","2024-04-25","0.22","1","212","9"
"9576889","Modern Apartment | Steps from Westfield Shopping","27611418","Milly","37","Chermside","-27.386934581447576","153.0276582017541","Entire home/apt","162","1","71","2024-05-18","3.11","1","293","49"
"9579054","Kick back in the private bush spa!","2725619","Andrea","135","Tarragindi","-27.53607","153.04726","Private room","120","3","69","2024-03-12","0.67","5","307","4"
"9579378","Tarragindi Air bnb 4 bedroom 2 bath","2725619","Andrea","135","Tarragindi","-27.53707","153.04733","Private room","314","4","75","2024-05-27","0.73","5","331","4"
"9579701","Leafy and Private river precinct","2472909","Suzanne","157","Yeronga","-27.51391","153.00561","Entire home/apt","80","7","158","2024-05-30","1.52","1","111","7"
"9601472","Bougainvillea House for families, Wynnum 3 BR","49675364","Christine","155","Wynnum","-27.44635","153.17277","Entire home/apt","220","5","18","2023-08-15","0.19","2","159","3"
"9601934","Beautiful 4 Bedrooms near Southbank, Beach & CBD","49675364","Christine","66","Highgate Hill","-27.48918558591597","153.02045518603202","Entire home/apt","260","6","6","2024-05-23","0.78","2","36","6"
"9616814","All you need 2:Best Value,Quality AC RM,Close 2CBD","1422218","Efrat","147","West End","-27.48281","153.00595","Private room","120","300","7","2018-05-14","0.08","2","365","0"
"9653665","Queenslander studio close to PA Hospital &Qld Uni","49905123","Colin","5","Annerley","-27.50215","153.03017","Private room","128","3","21","2024-05-19","0.2","1","90","5"
"9699846","Spacious Townhouse in Red Hill","50090114","Jeanette","111","Red Hill (Qld)","-27.45426","153.00134","Entire home/apt","165","3","76","2024-05-20","0.73","1","161","8"
"9737414","Brisbane's Beautiful Bayside","50239348","Eric","86","Manly - Lota","-27.45023","153.18544","Entire home/apt","650","3","9","2020-01-08","0.09","1","0","0"
"9760246","Breathtaking river & mountain views apartment","50335024","Ying","125","South Brisbane","-27.472803134680216","153.01292652145983","Entire home/apt","244","3","4","2024-05-26","1.12","1","180","4"
"9737507","Amazing room and private bathroom","41670158","Catalina","129","St Lucia","-27.49282","153.00808","Private room","120","30","0",NULL,NULL,"1","365","0"
"9825890","'Matisse Room' - Room 3","50607546","Louise","63","Hamilton (Qld)","-27.43233","153.07247","Private room","66","7","28","2024-03-11","0.29","3","278","5"
"9843481","Super stylish and central, with a view!","50684660","Gertrude St","66","Highgate Hill","-27.4886531829834","153.01905822753906","Entire home/apt","214","3","126","2024-06-02","1.23","1","117","19"
"9865051","Across River To CityCentre Entire Unit 24/7 Entry.","24388357","Liz","74","Kangaroo Point","-27.48172","153.03622","Entire home/apt","133","4","543","2024-05-20","5.25","1","266","55"
"9884660","Cool Flat - 2 Bed & Office","1564865","Roge","147","West End","-27.48294","153.0108","Entire home/apt","186","2","83","2024-05-24","0.81","2","78","12"
"9942796","Yeerongpilly Delight -  large private space","47583678","David And Marget","157","Yeronga","-27.52322","153.02345","Private room","85","2","78","2024-05-26","0.76","1","31","20"
"9959939","The Urban Shack Teneriffe","10440464","The Cohost","101","Newstead - Bowen Hills","-27.45802","153.04897","Entire home/apt","193","1","240","2024-04-03","2.37","25","158","23"
"9999610","""Sailors Rest"" Holiday House","51369897","Anita","86","Manly - Lota","-27.47347","153.19283","Entire home/apt","259","21","14","2023-02-20","0.14","4","165","0"
"10090617","Brisbane CBD 2BR modern apartment","3613317","Abbey","21","Brisbane City","-27.47133","153.02666","Entire home/apt","221","1","185","2024-05-20","1.81","1","253","40"
"10124000","Private Urban Oasis: 3 min to RBWH, 3.5km to CBD","51952289","Clarissa","150","Windsor","-27.4283719201535","153.0304224204246","Entire home/apt","170","1","7","2024-06-02","1.62","1","148","7"
"10176515","Manly Peninsular Holiday House","51369897","Anita","86","Manly - Lota","-27.47347","153.19075","Entire home/apt","236","3","5","2023-10-06","0.29","4","148","3"
"10178775","Bayview at Cowan Cowan  Moreton Island","23395016","Colleen","93","Moreton Island","-27.12585","153.36726","Entire home/apt","448","3","37","2023-10-31","0.4","16","185","2"
"10210698","Huge studio is available","52463800","Onkar","8","Aspley","-27.3665993","153.0269225","Entire home/apt","121","1","39","2024-05-26","3.57","1","77","39"
"10319607","John’s City Pad","49835961","John","58","Fortitude Valley","-27.4565662","153.0317191","Entire home/apt","150","2","7","2024-04-28","0.77","1","26","7"
"10342156","Lucy's - Private, Almost Hidden in the Green Space","5200189","Sue","147","West End","-27.48304","153.00756","Entire home/apt","183","3","198","2024-05-20","1.95","2","175","21"
"10345329","Charlotte's - Private, Quiet, Tall Trees and Green","5200189","Sue","147","West End","-27.48228","153.00741","Entire home/apt","175","3","94","2024-05-20","0.93","2","171","20"
"10395426","Riverside Cottage","53400874","Linda","76","Karana Downs","-27.55412","152.8205","Entire home/apt","90","7","66","2024-05-11","0.66","1","250","17"
"10417292","Spacious modern double-story well situated home","53652632","Kirsty","27","Camp Hill","-27.48507","153.08634","Private room","62","1","17","2021-05-16","0.17","1","157","0"
"10420453","Studio Apartment","52437226","Robin","77","Kedron - Gordon Park","-27.41238","153.02634","Entire home/apt","85","1","234","2024-01-09","2.32","1","5","12"
"10604439","Penthouse studio, relax - your own rooftop balcony","9158379","Flasta","125","South Brisbane","-27.483686447143555","153.02978515625","Entire home/apt","159","1","936","2024-06-02","9.18","1","143","98"
"10636615","West end Amazing Location !!","17391317","Sonya","125","South Brisbane","-27.48035","153.01562","Entire home/apt","135","5","110","2024-03-27","1.11","2","0","2"
"10709924","Tropical Studio Apartment","32526618","Peter","58","Fortitude Valley","-27.46079","153.03171","Entire home/apt","264","2","243","2023-07-30","2.41","1","90","3"
"10795399","Central Queen Bed with 4KTV, Parking Gym and Spa","36099644","Norman","2","Albion","-27.42697","153.04459","Private room","56","1","10","2024-04-27","0.1","7","365","7"
"10834023","Plantation Art House 4 bedroom 4 bathroom","3761530","Meg","147","West End","-27.48307","153.00522","Entire home/apt","409","3","86","2024-05-06","0.87","1","116","26"
"11003332","Clean and Fresh Studio room","22433060","Christie","107","Paddington - Milton","-27.47002","153.00474","Entire home/apt","127","3","262","2024-04-28","3.42","3","67","33"
"11120987","SouthBank Parklands & City. Nice apartment","48206443","Maria","125","South Brisbane","-27.47128","153.01611","Entire home/apt","184","1","112","2024-04-07","1.19","8","46","25"
"11150059","Spacious Studio Apartments Brisbane","3202696","Peter","126","Spring Hill","-27.46358","153.02929","Entire home/apt","150","5","31","2023-11-23","0.31","14","317","1"
"11207986","Luxury Waterfront 3BR Apartment","47011567","Margo","74","Kangaroo Point","-27.46718","153.0365","Entire home/apt","363","2","288","2024-05-23","2.89","1","146","60"
"11262892","Room for rent in a shared house","56210956","Ahmed","3","Alderley","-27.424844316085355","152.99733520392738","Private room","76","1","1","2024-04-18","0.59","1","242","1"
"11282749","Cockatoo's Rest Bed & Breakfast","16759451","Meryl","52","Enoggera Reservoir","-27.44867","152.92868","Entire home/apt","120","2","103","2024-05-26","1.03","1","36","10"
"11323399","Luxury 2 bedroom 2 bathroom Penthouse Apartment","16888971","Richard","58","Fortitude Valley","-27.45246","153.03766","Entire home/apt","202","4","121","2023-06-21","1.52","1","23","2"
"10498994","安静 干净 出行方便","39975197","Lily","117","Rocklea - Acacia Ridge","-27.55513","153.01679","Private room","150","1","0",NULL,NULL,"1","365","0"
"11397376","Spacious Studio Apartments","3202696","Peter","126","Spring Hill","-27.46194","153.0293","Entire home/apt","150","5","45","2024-04-01","0.46","14","317","3"
"11408052","Modern Studio Apt | Central location | Fast Wi-Fi","2887711","David","101","Newstead - Bowen Hills","-27.45186","153.03242","Entire home/apt","99","3","7","2024-05-20","0.19","1","56","5"
"11442338","The Hidden Flower: A Spacious Poolside Abode","519005019","Rudi And Ish","9","Auchenflower","-27.4769","152.99632","Entire home/apt","122","3","91","2024-05-10","0.91","28","244","13"
"11605664","Unwind and relax","61349202","Jason","10","Bald Hills","-27.30665","153.0155","Private room","250","1","1","2016-04-19","0.01","1","365","0"
"11608122","Ground floor studio with access to patio.","27727175","Storm","92","Moorooka","-27.52883529663086","153.02272033691406","Private room","84","4","57","2024-05-27","0.57","2","269","13"
"11639606","MILTON MEWS STUDIO 2. Auchenflower. A RYLANCE HOME","4206298","Jennifer","9","Auchenflower","-27.47222","152.98909","Entire home/apt","125","28","9","2024-02-21","0.09","18","349","1"
"11656885","南北通透交通便利独栋","50353108","Rosy","85","Macgregor (Qld)","-27.55306","153.06938","Private room","94","1","19","2024-05-18","0.92","2","365","6"
"11739321","Inner City Stunning Views 2 Storey Sky Home","60830592","Jonathan","58","Fortitude Valley","-27.46177","153.03189","Entire home/apt","314","3","213","2024-05-20","2.13","1","321","15"
"11741632","Bardon Luxury Garden Apartment","62449319","Elizabeth","12","Bardon","-27.45992","152.98837","Entire home/apt","223","2","197","2024-05-31","1.99","1","289","34"
"11989216","Spacious Hideaway Retreat, Pool , Spa,  Acreage","46505576","Brookfield Retreat","23","Brookfield - Kenmore Hills","-27.51128","152.92249","Entire home/apt","900","3","176","2024-04-14","1.77","4","256","14"
"11993112","One Bedroom Apartment at Pegasus Hamilton","64123007","Pegasus Motor Inn","6","Ascot","-27.43339","153.07085","Entire home/apt","211","1","37","2024-04-06","0.78","2","362","6"
"12157469","Island Retreat","65288413","Page","93","Moreton Island","-27.35446","153.41939","Entire home/apt","300","3","40","2023-12-15","0.41","1","192","1"
"12174938","Private bedroom with own bathroom.","65410155","Sara And Carl","94","Morningside - Seven Hills","-27.47227","153.07243","Private room","85","3","156","2024-05-23","1.57","1","169","14"
"12196161","City Rainforest Retreat","8296009","Eileen","66","Highgate Hill","-27.48966","153.01659","Entire home/apt","119","200","23","2018-02-13","0.23","1","365","0"
"12252426","""THE BIRDCAGE"" Cowan Cowan","30558520","Paula","93","Moreton Island","-27.12733","153.3661","Entire home/apt","489","5","2","2023-03-26","0.04","28","60","0"
"12291669","Modern Eco Tiny House","21988677","Sarah","157","Yeronga","-27.51423","153.02389","Entire home/apt","115","2","104","2024-06-03","1.06","1","277","25"
"12293704","1 bedroom unit. 1 car. Exclusive use of property","20247203","Helen","153","Woolloongabba","-27.48869","153.03071","Entire home/apt","200","3","11","2018-03-24","0.11","3","26","0"
"12396395","Spacious and conveniently located granny flat","24532283","Trent","132","Sunnybank Hills","-27.58465","153.05333","Entire home/apt","167","4","148","2024-06-01","1.5","2","21","14"
"12411093","1 Bedroom Suite - Lift access","67032853","Zhao","63","Hamilton (Qld)","-27.43573","153.07171","Entire home/apt","269","1","8","2019-07-06","0.09","3","310","0"
"12436472","Annexe Apartments 2 Bedroom Apartment with balcony","67281483","Shouyi","101","Newstead - Bowen Hills","-27.446821","153.030182","Entire home/apt","279","1","418","2024-06-02","5.02","6","167","115"
"12496864","Self-contained Apartment with Wonderful River View","50845468","Fiona","9","Auchenflower","-27.47955","152.99823","Private room","182","3","3","2018-11-20","0.03","17","90","0"
"12545655","Home away home Studio Apartment at great location","3202696","Peter","126","Spring Hill","-27.46324","153.0289","Entire home/apt","149","5","56","2024-03-20","0.63","14","319","5"
"12686051","Beautiful room/s in a gorgeous Queenslander!","10050172","Annie","111","Red Hill (Qld)","-27.45264","152.99594","Private room","90","3","105","2024-05-25","1.1","1","280","33"
"12742193","Hawthorne Hill Getaway","69305054","Sam","64","Hawthorne","-27.46787","153.06254","Entire home/apt","163","4","77","2024-05-19","2.12","1","195","22"
