"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"1132231480987272890","Cosy Windowless capsule room in Beautiful House","485387749","Sam",NULL,"Enoggera","-27.430837501583643","152.98470658040458","Private room","64","1","5","2024-05-21","3.19","13","349","5",NULL
"1132236507563741915","1 BR fully furnished apartment.","571697922","Samriddha",NULL,"Brisbane City","-27.46557","153.02763","Entire home/apt","250","1","1","2024-05-10","1","1","254","1",NULL
"1132281313472277346","KozyGuru | Fortitude Valley | High Level 2 Bed","35345357","Megan",NULL,"Fortitude Valley","-27.45617797913822","153.0324208346345","Entire home/apt","146","1","4","2024-06-02","3.43","21","2","4",NULL
"1132281943458483494","CBD 2bds Apt/Stunning View/Free Parking/Gym/Pool","438863447","Elly",NULL,"Brisbane City","-27.464252255269898","153.03210867691473","Entire home/apt",NULL,"2","1","2024-05-21","1","2","6","1",NULL
"1132290003737589047","KozyGuru | Brisbane CBD 1 Bed Apt | Spire","152407875","Megan",NULL,"Spring Hill","-27.46191","153.02972","Entire home/apt","121","1","1","2024-05-24","1","2","57","1",NULL
"1132374873130166584","Fabulous room Yeerongpilly","3078568","Mark",NULL,"Yeronga","-27.523108352802534","153.0239426950809","Private room","116","1","2","2024-05-27","2","1","243","2",NULL
"1132394062445865160","Infinity Excellence!~1Bed/1Bath/Office/1Car~VIEWS!","3384506","Andy",NULL,"Brisbane City","-27.46709603107095","153.0193270591837","Entire home/apt","230","14","2","2024-05-17","1.28","105","108","2",NULL
"1132418936064758519","Best Little Rest House","20009856","Eleni",NULL,"Carindale","-27.50732","153.10505","Entire home/apt","135","2","3","2024-05-19","2.2","1","138","3",NULL
"1132870656769611691","Whole 1 Bedroom, Self-Contained Apartment!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5457232","153.0115066","Entire home/apt","150","1","1","2024-05-15","1","66","151","1",NULL
"1132885638292870754","Chic 2-Bed with Skyline Views, Pool and Gym","279001183","MadeComfy",NULL,"Fortitude Valley","-27.456271084180944","153.03107855761388","Entire home/apt",NULL,"3","1","2024-05-19","1","93","334","1",NULL
"1132888931118268846","Riverside 2-Level Loft w/ Balcony & Parking","78924442","Lee And Bella",NULL,"Newstead - Bowen Hills","-27.4540667183972","153.0476781128226","Entire home/apt","259","1","5","2024-05-23","3.26","228","355","5",NULL
"1132897506064748965","2 Bedrooms, Self-Contained Apartment!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5457232","153.0115066","Entire home/apt","129","1","1","2024-04-29","0.75","66","140","1",NULL
"1132911466719498071","3 Bedrooms, Self-Contained Apartment!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5457232","153.0115066","Entire home/apt","147","1","0",NULL,NULL,"66","140","0",NULL
"1132979494637571272","Urban 1BR Apt w/ Nearby Supermarket","469195899","AuYu",NULL,"Kelvin Grove - Herston","-27.453573889972436","153.0149990411933","Entire home/apt","131","2","1","2024-04-21","0.63","6","90","1",NULL
"1132982466900617277","City Comfort: 1-Bed Apt with Pool &  Free Parking","482165605","Dan",NULL,"South Brisbane","-27.474738188417692","153.0149856778605","Entire home/apt","169","1","0",NULL,NULL,"13","296","0",NULL
"1133009353173819941","Cozy studio w/ balcony & resort-style amenities","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.46194936803598","153.0328857049569","Entire home/apt","127","1","2","2024-05-18","1.71","228","355","2",NULL
"1133079634513426529","Sunset Haven 4-Bd Retreat Milton, Steps to Suncorp","23875919","Holly",NULL,"Brisbane City","-27.464395749303492","153.01172279732424","Entire home/apt","332","2","2","2024-05-26","2","18","264","2",NULL
"1133234719708840141","Early check-in: quiet stay at the Sky tower in CBD","571921189","Juyeong",NULL,"Brisbane City","-27.47095131823433","153.02986987733362","Private room","113","2","5","2024-05-31","5","1","84","5",NULL
"1133531099371584106","Flexible Inner City Apartment with WiFi & parking","153199545","Luci",NULL,"Brisbane City","-27.462438612176214","153.0316598771212","Entire home/apt","320","2","4","2024-06-02","2.5","1","145","4",NULL
"1133573552668605614","Cozy 1B1B RiverView apt w parking near UQ","166518895","Alice",NULL,"Auchenflower","-27.477731678793685","153.0004834474988","Entire home/apt","150","1","2","2024-05-03","1.46","41","75","2",NULL
"1133599525762285371","Luxe Downtown Retreat","572012747","Yan",NULL,"Brisbane City","-27.46274227766127","153.03371824498333","Entire home/apt","128","1","6","2024-06-06","3.67","1","132","6",NULL
"1133667963949352125","Centrally located townhouse","572026443","Karla",NULL,"Eight Mile Plains","-27.590297115178867","153.0927734008324","Private room","42","1","0",NULL,NULL,"1","94","0",NULL
"1133982241732815599","3 Bedrooms, 2 Bathrooms apartment w parking & pool","539149260","Alessandra",NULL,"Brisbane City","-27.463136684244947","153.03348517037793","Entire home/apt","479","1","3","2024-05-27","2.73","13","167","3",NULL
"1134387906434430174","Serene Lakefront Villa with Pool","132279227","Zhenjiang",NULL,"Westlake","-27.547288370055092","152.91307866831804","Entire home/apt","800","2","0",NULL,NULL,"1","178","0",NULL
"1134424116482531203","Sensational 2 bdrm mins to shops","437754137","Anissa",NULL,"Tingalpa","-27.473484022827677","153.1448730870437","Entire home/apt","224","2","1","2024-05-14","1","9","270","1",NULL
"1134557500640534464","Apartment in Forest Lake","270742802","Rebecca",NULL,"Forest Lake - Ellen Grove","-27.626881645830167","152.9693141207099","Entire home/apt",NULL,"3","0",NULL,NULL,"1","10","0",NULL
"1134728178579966302","Home from Home in Brighton","146591546","James",NULL,"Brighton (Qld)","-27.291033244887316","153.0531163817191","Entire home/apt","180","2","3","2024-05-24","3","1","92","3",NULL
"1135002551511307321","Hamilton Home with Gorgeous River Views","271071073","Kezzi",NULL,"Hamilton (Qld)","-27.4381028","153.0624733","Entire home/apt","157","2","0",NULL,NULL,"12","17","0",NULL
"1135045252026172780","The Provincia: A Contemporary Inner-City Abode","67533786","Tricia",NULL,"Nundah","-27.4057861","153.0625333","Entire home/apt","140","2","1","2024-05-17","1","4","283","1",NULL
"1135047443484148329","The Art House","568608877","Andrea",NULL,"Everton Park","-27.4058034","152.9952951","Entire home/apt","236","1","7","2024-05-30","4.38","1","17","7",NULL
"1135117372299381356","Mountain View Serenity - Neat Condo Great Location","564426516","Kate",NULL,"Mount Gravatt","-27.53668245982913","153.0813330788026","Entire home/apt",NULL,"1","1","2024-05-21","1","4","0","1",NULL
"1135119124632468540","Sensational 1 bdrm FREE Wi-Fi AC","437754137","Anissa",NULL,"Sunnybank","-27.576219504765255","153.0558627451534","Private room","112","1","0",NULL,NULL,"9","270","0",NULL
"1135262101030901919","Central to…everything! 1Bed/1Bath/1Car/CBD Views","3384506","Andy",NULL,"Fortitude Valley","-27.461157377694796","153.03715857991233","Entire home/apt","203","14","2","2024-05-26","2","105","68","2",NULL
"1135765121735776434","Creek House","106181623","Anthony",NULL,"Brookfield - Kenmore Hills","-27.48260909522057","152.90113512849436","Entire home/apt","457","2","2","2024-06-02","2","1","226","2",NULL
"1135806995476382429","Gleaming Retreat 1B1B","223468234","Slife",NULL,"Spring Hill","-27.46064549772762","153.0254169550244","Entire home/apt","97","2","4","2024-05-26","3.08","22","84","4",NULL
"1135860445866090833","Stylish Haven - 1B1B","223468234","Slife",NULL,"Spring Hill","-27.46066269232747","153.02708595653127","Entire home/apt","99","2","2","2024-05-09","1.36","22","258","2",NULL
"1135861476881154981","FV One Bedroom Apartment with Rooftop Pool access","482150006","Serain",NULL,"Fortitude Valley","-27.45529","153.03245","Entire home/apt","167","1","0",NULL,NULL,"18","172","0",NULL
"1135912944150677284","Full 1 Bedroom Unit! Spacious Garage! Park Views","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5525953","153.0179094","Entire home/apt","150","1","1","2024-05-16","1","66","115","1",NULL
"1135927440140989334","2 Bedrooms! SuperHost! Spacious Garage! Park Views","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5525953","153.0179094","Entire home/apt","129","1","2","2024-05-20","1.22","66","115","2",NULL
"1135928605197962006","Stunning Apartment on Queen Street|Rooftop Pool","93271399","Ryan & Eniko",NULL,"Brisbane City","-27.462145005890623","153.03177577867478","Entire home/apt","218","2","3","2024-05-07","1.88","13","173","3",NULL
"1135935520964230810","Bright & Cosy 1-Bed 15-Min From CBD","279001183","MadeComfy",NULL,"Paddington - Milton","-27.46386397613994","153.00796115883549","Entire home/apt","161","3","4","2024-05-31","2.93","93","347","4",NULL
"1136019919038441249","Cozy Studio Retreat - Tarragindi","572584941","Mira",NULL,"Tarragindi","-27.51861205112048","153.04762502022464","Entire home/apt","98","2","3","2024-05-29","2.57","1","346","3",NULL
"1136020223955101228","The FV by Peppers apt. in Fortitude Valley","138089400","Xinxin",NULL,"Fortitude Valley","-27.45666953486567","153.03164823372956","Entire home/apt","270","1","1","2024-05-24","1","1","210","1",NULL
"1136039723716712309","Camping in Brisvegas","35183624","Elena",NULL,"Forest Lake - Ellen Grove","-27.616037168584604","152.96511353123594","Entire home/apt","92","1","0",NULL,NULL,"1","270","0",NULL
"1136164195721603062","布里斯本市中心渡假式飯店公寓無敵河景夜景～精品2B2B兩房大空間","484675517","Summor",NULL,"Fortitude Valley","-27.46133","153.03287","Entire home/apt","435","13","0",NULL,NULL,"2","270","0",NULL
"1136211175497780316","布里斯本 最美故事橋河景夜景，飯店式公寓2B2B兩房大空間～","484675517","Summor",NULL,"Brisbane City","-27.463535521237283","153.032845619707","Entire home/apt","405","13","0",NULL,NULL,"2","180","0",NULL
"1136453151491207885","Huge Queenslander Family Home","271071073","Kezzi",NULL,"Annerley","-27.50925088061415","153.03206938036524","Entire home/apt","199","2","0",NULL,NULL,"12","10","0",NULL
"1136461235466136743","Accommodation close to airport!","571388033","Janice",NULL,"Wooloowin - Lutwyche","-27.41623","153.0458","Entire home/apt","132","2","3","2024-05-22","3","1","224","3",NULL
"1136489354295645886","Fernwood Cottage","215102394","Piritta",NULL,"Paddington - Milton","-27.46272790909557","152.9948810753837","Entire home/apt","286","2","1","2024-05-20","1","1","181","1",NULL
"1136591487497900416","Leafy New Farm delight","528368793","Craig",NULL,"New Farm","-27.4691718","153.0478238","Entire home/apt","150","2","0",NULL,NULL,"1","261","0",NULL
"1136623107470710893","Hot SPA with free parking walk to shop/ bus/train","483537488","Angel",NULL,"Brisbane City","-27.4623301","153.0325566","Entire home/apt","180","21","0",NULL,NULL,"8","28","0",NULL
"1136793717526757404","The Sanctuary! 1Bed, 1Bath, 1Car, POOL~Teneriffe","3384506","Andy",NULL,"New Farm","-27.45799464408204","153.04316904424877","Entire home/apt","193","14","5","2024-05-24","3.19","105","76","5",NULL
"1136827084210361707","A Wish in Southbank: Bed& Pvt Bath in heart of BNE","71908785","Avy & Wish",NULL,"South Brisbane","-27.478543","153.021743","Private room","125","1","7","2024-05-23","4.67","2","69","7",NULL
"1137251951594966418","Renovated large 4 Bed family house w yard","49825105","Andrew",NULL,"Kenmore","-27.515824313029565","152.9379475143522","Entire home/apt","189","1","3","2024-06-01","2.65","4","248","3",NULL
"1137350126392281761","Perfect self-contained Apartment","31416120","Kathryn",NULL,"Newstead - Bowen Hills","-27.4517008","153.0354542","Entire home/apt","164","1","0",NULL,NULL,"1","291","0",NULL
"1137371520797546841","Spacious Apt w/ Stunning City Views & Car Park!","78924442","Lee And Bella",NULL,"Newstead - Bowen Hills","-27.45420073108587","153.04391406699474","Entire home/apt","173","1","4","2024-05-19","2.5","228","352","4",NULL
"1137895570989949004","Modern Light & Bright Townhouse","121289298","Laura",NULL,"Morningside - Seven Hills","-27.465149485655363","153.0721596629146","Entire home/apt","256","4","2","2024-05-14","2","1","33","2",NULL
"1137975456970270047","Carnegie Retreat","29489880","Sues",NULL,"Westlake","-27.5437653385107","152.9226076156076","Entire home/apt","723","3","0",NULL,NULL,"1","169","0",NULL
"1138032457427666926","Luxury CBD 1 Bed +infinite pool","94200112","Aleja",NULL,"Brisbane City","-27.46301","153.03091","Entire home/apt","186","1","9","2024-05-31","9","5","260","9",NULL
"1138069950022727402","Modern 1BR Retreat @Bowen Hills","469195899","AuYu",NULL,"Newstead - Bowen Hills","-27.45082","153.03653","Entire home/apt","137","2","5","2024-05-24","3.19","6","89","5",NULL
"1138072512290593180","Urban Poolside Luxury with Stunning Pool & Gym","537963586","Daisy",NULL,"South Brisbane","-27.4751","153.01499","Entire home/apt","187","1","3","2024-06-02","2.31","16","351","3",NULL
"1138167590724480759","Value and Comfort! 1-Bedroom Residence@Kuraby","462793159","Mia",NULL,"Kuraby","-27.60248533954791","153.0995160431609","Private room","110","2","0",NULL,NULL,"23","84","0",NULL
"1138779652444658153","Brisbane Best Apartment Views","14095948","Chris",NULL,"Brisbane City","-27.4624632","153.0336229","Shared room","160","2","0",NULL,NULL,"1","193","0",NULL
"1138868615354728015","Comfy Two Bedroom Apartment in South Brisbane","427011670","Emma&Amp;Roger",NULL,"South Brisbane","-27.47321675729068","153.016104312981","Entire home/apt","226","1","1","2024-05-12","1","2","85","1",NULL
"1138872892984774529","1 Bedroom Apartment with Parking in Valley","427011670","Emma&Amp;Roger",NULL,"Fortitude Valley","-27.455901896656837","153.03267258476228","Entire home/apt","183","1","1","2024-05-15","1","2","171","1",NULL
"1138948761890343810","Entire house - Manly Esplanade","53593483","Corrie",NULL,"Manly - Lota","-27.448106309673","153.18497658705382","Entire home/apt","990","7","0",NULL,NULL,"2","73","0",NULL
"1139384772670026062","Stunning! 2Bed, 1Bath, 1Car, VIEWS ~ CBD","3384506","Andy",NULL,"Fortitude Valley","-27.461480287314565","153.03476053408994","Entire home/apt","272","14","5","2024-06-01","4.17","105","59","5",NULL
"1139391897571440121","Entire 1 Bed Apartment BowenHill","573373980","Nadia Khan",NULL,"Newstead - Bowen Hills","-27.446565","153.0362361","Entire home/apt","300","1","0",NULL,NULL,"2","181","0",NULL
"1139438646190706701","Humble shack in quiet area 4rent","573115755","Brendan",NULL,"Mount Gravatt","-27.532510299234744","153.0789933144185","Entire home/apt","442","1","0",NULL,NULL,"3","176","0",NULL
"1139443413628658229","2 b&b close to everything","392196463","Kaycie",NULL,"Fortitude Valley","-27.452164172719247","153.0370809680939","Entire home/apt","195","1","3","2024-05-20","2.5","1","39","3",NULL
"1139461137069456079","Unit on the Bay","133516865","Amanda-Gavin",NULL,"Brighton (Qld)","-27.299233524674708","153.06079663482785","Entire home/apt","121","1","1","2024-05-20","1","2","47","1",NULL
"1139475969007575414","Cosy leafy riverside cottage","29157603","Fiona",NULL,"Bulimba","-27.4448493","153.0619256","Entire home/apt","118","5","0",NULL,NULL,"1","73","0",NULL
"1139511884572605817","Encantadora habitacion","210275066","Leidy",NULL,"Windsor","-27.43164315243203","153.03218915503615","Private room","100","1","0",NULL,NULL,"1","270","0",NULL
"1139538666945879618","separate entry convenient loc.","54694790","Collin",NULL,"Eight Mile Plains","-27.59054028666676","153.09082265573798","Private room","40","3","3","2024-05-18","2.2","5","196","3",NULL
"1139612099829096404","Apartment in Fortitude Valley","562261293","Damien",NULL,"Fortitude Valley","-27.452519661067587","153.03220493056693","Entire home/apt","170","2","2","2024-06-02","2","2","112","2",NULL
"1139643159698261975","Double Bedroom in cosy home","17955940","Francesca",NULL,"Murarrie","-27.461324931879897","153.0961288446033","Private room","39","7","0",NULL,NULL,"3","10","0",NULL
"1139669584082290269","Private Room at Bowen Hills","573373980","Nadia Khan",NULL,"Newstead - Bowen Hills","-27.44625949775633","153.03571410654175","Private room","180","1","0",NULL,NULL,"2","320","0",NULL
"1139676683945565933","Comfy room close to the Gabba","573425297","Maximo",NULL,"Woolloongabba","-27.494135545913306","153.04311403718398","Private room","70","1","3","2024-05-19","3","1","8","3",NULL
"1139695699677998981","3 Bed; 2.5 Bath; Newly furnished","479870507","Darren",NULL,"Camp Hill","-27.49676703501298","153.06842081904907","Entire home/apt","366","2","2","2024-05-27","2","1","251","2",NULL
"1139721713997046980","Luxury and convenient unit in South Brisbane","334521428","Hai Duy",NULL,"South Brisbane","-27.4735085","153.0137757","Entire home/apt","166","1","7","2024-06-04","5.25","1","63","7",NULL
"1140082589868073605","3-Bed House on Toohey Forest!","541184270","Blake",NULL,"Salisbury - Nathan","-27.544827721668646","153.0455226744657","Entire home/apt","112","7","0",NULL,NULL,"1","247","0",NULL
"1140146610291834909","1 Private room in share unit","573408009","Camilo",NULL,"Chermside","-27.386298070370536","153.03500060798768","Private room","69","1","6","2024-05-27","5.62","2","270","6",NULL
"1140149198834511065","Private room in share unit","573408009","Camilo",NULL,"Chermside","-27.386391066792314","153.03576393336587","Private room","69","1","6","2024-06-01","4.5","2","266","6",NULL
"1140156636097237092","Best Location-Views-FREE Parking!","271071073","Kezzi",NULL,"Brisbane City","-27.47046716553521","153.02676322362024","Entire home/apt","173","1","5","2024-06-05","4.41","12","50","5",NULL
"1140232366155336269","Nice and clean place to rest and relax.","272534060","Diego",NULL,"Mount Gravatt","-27.53289157737277","153.0804943665862","Private room","70","5","3","2024-05-11","2.09","2","239","3",NULL
"1140252430039799263","Aircon! WI-Fi! Parking! Super Host!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.553729","153.0163905","Entire home/apt","113","1","4","2024-05-12","3.33","66","176","4",NULL
"1140266433358099139","Stunning Renovated Heritage 1 Bed Apart2 - 3km CBD","49128857","Laetitia",NULL,"Auchenflower","-27.47511","152.99329","Entire home/apt","94","90","0",NULL,NULL,"5","128","0",NULL
"1140480815184303692","Modern with King Bed & Parking","105550361","Sarah",NULL,"Red Hill (Qld)","-27.455147147935165","153.0095955821529","Entire home/apt","135","2","0",NULL,NULL,"6","257","0",NULL
"1140761480022809034","Views and location and secure free parking","562261293","Damien",NULL,"Fortitude Valley","-27.454522213187385","153.03021941026392","Entire home/apt","190","2","7","2024-06-03","5.25","2","92","7",NULL
"1140809615349802832","Quiet Village 15 Mins from Bne CBD, 9 to Airport","68593840","Jian",NULL,"Eagle Farm - Pinkenba","-27.421068305194872","153.11993407572092","Private room","85","2","0",NULL,NULL,"1","63","0",NULL
"1140868915563748958","New York-Style Apartment!","271071073","Kezzi",NULL,"Moorooka","-27.532369754640637","153.02558794347962","Entire home/apt","160","1","7","2024-05-30","7","12","234","7",NULL
"1140889967263955182","Regatta Hideaway: A Breezy Balcony Residence","519005019","Rudi And Ish",NULL,"Toowong","-27.48564662606513","152.99146203980064","Entire home/apt","157","2","0",NULL,NULL,"28","301","0",NULL
"1140968838860868295","City Centre • Free Parking • Pool • Fast Wifi","271071073","Kezzi",NULL,"Brisbane City","-27.470258512997297","153.02619392271995","Entire home/apt","157","1","0",NULL,NULL,"12","127","0",NULL
"1141536417233722752","warm, cosy, sunny home","572944956","Kathy",NULL,"Taigum - Fitzgibbon","-27.345290431057848","153.0368571915457","Private room","57","1","5","2024-06-05","4.55","1","84","5",NULL
"1141611400450367138","Stylish Valley Pad w/ City Views, Rooftop & Wi-Fi","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.45691195911511","153.03266560142487","Entire home/apt","132","1","3","2024-05-19","3","228","360","3",NULL
"1141676424125776732","Valley Pad w Infinity Pool, Huge Gym & Balcony","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.456426170247138","153.03287086516937","Entire home/apt","154","1","0",NULL,NULL,"228","352","0",NULL
"1141726409951072465","S1 Motel","544240401","Irfan",NULL,"Highgate Hill","-27.4927437","153.0216195","Private room","300","1","2","2024-05-19","1.76","2","270","2",NULL
"1142026333579003124","Comfy Chermside","26268429","Matthew",NULL,"Chermside","-27.3885339","153.0271975","Entire home/apt","129","1","0",NULL,NULL,"3","155","0",NULL
"1142452951494388805","Luxury Home Close to Everything!","340216481","Vip BnB",NULL,"Paddington - Milton","-27.462073436489177","153.0006968037591","Entire home/apt","615","4","1","2024-05-27","1","4","46","1",NULL
"1142458174490138000","Hip Home in Hawthorne","6436351","Philippa",NULL,"Balmoral","-27.45783","153.06196","Entire home/apt","158","2","0",NULL,NULL,"1","60","0",NULL
"1142557234096544750","Brisbane Hamilton Hill With Panorama View","372235013","Busi",NULL,"Hamilton (Qld)","-27.439071279766075","153.0553054185183","Entire home/apt","1500","2","1","2024-05-19","1","1","339","1",NULL
"1142889648840455877","Luxury apartment in Hamilton QLD","30374833","Steven",NULL,"Hamilton (Qld)","-27.43836396264737","153.06663419919212","Private room","96","2","1","2024-05-19","1","1","359","1",NULL
"1143057152971508839","Little Gem in Milton","10440464","The Cohost",NULL,"Paddington - Milton","-27.4640983","153.0079241","Entire home/apt","132","2","0",NULL,NULL,"25","254","0",NULL
"1143133635278866500","Modern meets The Gabba Studio","377545180","Yiwei",NULL,"East Brisbane","-27.48595767178713","153.04035822063506","Entire home/apt","186","2","0",NULL,NULL,"2","203","0",NULL
"1143183690420917944","Carina guest stay room","99685628","Kaiden",NULL,"Carina","-27.48500907732465","153.1027430940369","Shared room","84","1","0",NULL,NULL,"1","270","0",NULL
"1143184915011144897","Riverside Studio apartment","539149260","Alessandra",NULL,"New Farm","-27.4658619","153.0403074","Entire home/apt","176","1","3","2024-05-20","2.57","13","138","3",NULL
"1143243776165670637","room 4 rent in shack in Mt Gravatt East, Qld","573115755","Brendan",NULL,"Mount Gravatt","-27.53399815672981","153.07811423828974","Private room","99","2","0",NULL,NULL,"3","90","0",NULL
"1143389774473162685","Riverside 2 bedrooms apartment w view","539149260","Alessandra",NULL,"New Farm","-27.468941274651815","153.0419124566194","Entire home/apt","244","1","3","2024-05-20","3","13","163","3",NULL
"1143624591998752450","Spectacular Riverview loft","180107309","Christopher",NULL,"Hamilton (Qld)","-27.44086882198787","153.06879825890064","Entire home/apt","155","2","4","2024-05-31","4","1","117","4",NULL
"1143695528149286942","Cozy flat 15 min from the CBD","106659585","David",NULL,"Ascot","-27.43380320576936","153.06988392006863","Private room","80","1","4","2024-05-20","3.53","1","270","4",NULL
"1143755882137196602","Entire CBD2Beds Apt/Stunning View/Parking/Gym/Pool","438863447","Elly",NULL,"Spring Hill","-27.46236","153.03067","Entire home/apt","217","2","0",NULL,NULL,"2","16","0",NULL
"1143841209528823156","Overlooking Brisbane in Luxury","345455535","Liz",NULL,"Brisbane City","-27.47106858113761","153.03033014485513","Private room","141","2","1","2024-05-06","0.91","9","81","1",NULL
"1143954948639104072","King Sized Space: Two Level Home","101306865","Hannah",NULL,"Spring Hill","-27.46073131002379","153.02009286522642","Private room","183","1","2","2024-05-24","2","2","117","2",NULL
"1143984605343103510","Queen Sized Space: 2 Level Home","101306865","Hannah",NULL,"Brisbane City","-27.462138533274604","153.0194754289126","Private room","103","1","1","2024-05-01","0.79","2","134","1",NULL
"1144377671692872952","River Hidaway","574572455","Nicholas",NULL,"Brisbane City","-27.46414325339548","153.0313194048343","Entire home/apt","200","90","0",NULL,NULL,"1","364","0",NULL
"1144563995202574149","Cozy Private Bedroom in Vibrant West End, Brisbane","102203810","John",NULL,"West End","-27.47704107140035","153.00728272678677","Private room","95","3","0",NULL,NULL,"1","239","0",NULL
"1145124519739903002","Exclusive Sub-Penthouse Living","280317385","Annabelle",NULL,"Zillmere","-27.3564598","153.0404776","Private room","65","3","5","2024-05-30","4.41","1","40","5",NULL
"1145302684868112057","Teneriffe's Most Luxurious Woolstore Penthouse","537963586","Daisy",NULL,"Newstead - Bowen Hills","-27.4548481","153.0483041","Entire home/apt","528","1","0",NULL,NULL,"16","150","0",NULL
"1145325384689109168","Near Airport, 5km to Brisbane, 2.5km to Colmslie","47282372","Nina",NULL,"Camp Hill","-27.489644453861324","153.07340093974423","Private room","92","1","3","2024-05-26","2.43","2","269","3",NULL
"1145331286158231115","Riverview 29th Floor Apt. with King Bed & Parking","331440566","Will",NULL,"South Brisbane","-27.4744272","153.015949","Entire home/apt","156","1","9","2024-06-06","7.94","14","16","9",NULL
"1145336593312951300","KozyGuru | Brisbane CBD 2B Apt | SkyTower 20","35345357","Megan",NULL,"Brisbane City","-27.47132","153.02979","Entire home/apt","135","1","2","2024-05-16","2","21","76","2",NULL
"1145927388966426003","Castle Oasis for Families","469195899","AuYu",NULL,"Parkinson - Drewvale","-27.634493885681263","153.03471761209252","Entire home/apt","358","3","1","2024-05-05","0.88","6","156","1",NULL
"1146144873763668100","King Hendra","189675676","Melinie",NULL,"Hendra","-27.4202945","153.060914","Private room","75","1","6","2024-06-03","6","3","152","6",NULL
"1146227127873256693","Fernberg friendly stay","78770233","Tracey",NULL,"Paddington - Milton","-27.462153814168285","152.9955293722491","Private room","120","1","3","2024-06-02","3","1","269","3",NULL
"1146644645995436417","Spacious Room with own bathroom  Eight Mile Plains","574973608","Aman",NULL,"Eight Mile Plains","-27.578009","153.087378","Private room","80","1","1","2024-05-22","1","3","310","1",NULL
"1146734848886448063","Private Studio/granny flat","575138391","Mabel",NULL,"Chermside West","-27.382570821654525","153.02080951889266","Entire home/apt","95","1","1","2024-05-05","0.88","1","81","1",NULL
"1146763199798055664","Robertson's Modern House","575139625","Wei",NULL,"Robertson","-27.567563466561896","153.06160641676854","Entire home/apt","331","3","0",NULL,NULL,"1","153","0",NULL
"1146801123463596809","CASSA BCT River-View 2B Apt in South Brisbane","493106379","The Cassa",NULL,"South Brisbane","-27.471200474656328","153.01569373123533","Entire home/apt","217","2","2","2024-06-02","2","5","68","2",NULL
"1146894101390447232","Comfy room 5 min from the city","540263849","Milena",NULL,"Spring Hill","-27.45714657196137","153.0247292781593","Private room","95","1","1","2024-05-08","1","2","258","1",NULL
"1146895724478774918","Master Room with Ensuite, Private Entry","533352889","Bao Chau",NULL,"Forest Lake - Ellen Grove","-27.61134577408265","152.97181690489705","Private room","52","1","0",NULL,NULL,"2","185","0",NULL
"1147014952611235412","Paradise on the Botanic Gardens & nearby Casino","529978341","Ryder",NULL,"Brisbane City","-27.471296734056416","153.0280911386999","Entire home/apt","195","2","2","2024-05-22","2","9","345","2",NULL
"1147399862250843189","Great Location/2BR Apt/Pool & Carpark/@South BNE","97177917","Olivia",NULL,"South Brisbane","-27.477878644305477","153.01405383903642","Entire home/apt","220","2","1","2024-05-19","1","81","67","1",NULL
"1147400454162498265","Heart of west end","25774157","Ruby",NULL,"West End","-27.48221859919174","153.00619279747818","Private room","66","2","0",NULL,NULL,"4","73","0",NULL
"1147483916937651718","Central & Stylish! 1Bed/1Bath/1Car ~ 5 mins to CBD","3384506","Andy",NULL,"Fortitude Valley","-27.45925121090728","153.03885835015754","Entire home/apt","198","14","0",NULL,NULL,"105","52","0",NULL
"1147535030554989323","City Oasis - Stylish Apt with Gym & Rooftop Pool","205431023","AirKeeper",NULL,"Fortitude Valley","-27.452028123784793","153.04019616685034","Entire home/apt","119","2","0",NULL,NULL,"23","254","0",NULL
"1147557045156856279","The quiet and lovely place","316490759","Maria",NULL,"Morningside - Seven Hills","-27.470385364410443","153.07679308126964","Private room","80","1","1","2024-05-20","1","2","67","1",NULL
"1147651413425423290","Brighton Retreat 
(EV ready)","170995118","Ashley",NULL,"Brighton (Qld)","-27.3094181","153.0554857","Entire home/apt","268","3","0",NULL,NULL,"2","101","0",NULL
"1147680782632594941","Queen Hendra","189675676","Melinie",NULL,"Hendra","-27.420849725330385","153.059716101955","Private room","75","1","7","2024-06-03","6.56","3","157","7",NULL
"1147719156709377109","Riverside studio apartment with parking and view","539149260","Alessandra",NULL,"New Farm","-27.4669199978093","153.0410608107087","Entire home/apt","195","1","2","2024-05-20","2","13","161","2",NULL
"1147866889466451603","Princess Hendra","189675676","Melinie",NULL,"Hendra","-27.4212","153.0607","Private room","51","1","9","2024-06-04","9","3","154","9",NULL
"1148065977217863891","Central South Bank Apt w/ King Bed & HUGE Balcony","78924442","Lee And Bella",NULL,"South Brisbane","-27.474137775981212","153.01524418336658","Entire home/apt","149","1","1","2024-05-13","1","228","360","1",NULL
