"id","host_id","host_name","bedrooms","bathrooms","price","availability_90","reviews_per_month"
"1094598197827897565","78924442","Lee And Bella","2","2","217.00","36","2.62"
"52013482","78924442","Lee And Bella","2","2","211.00","69","3.86"
"39307503","78924442","Lee And Bella","2","2","209.00","69","5.51"
"911937274179475259","78924442","Lee And Bella","2","2","208.00","77","3.43"
"46091990","78924442","Lee And Bella","2","2","207.00","67","5.32"
"974856579281287211","78924442","Lee And Bella","2","2","207.00","76","2.23"
"1015444972927876197","78924442","Lee And Bella","2","1","207.00","67","2.53"
"1079329761855287774","78924442","Lee And Bella","2","2","206.00","85","3.88"
"1153214085066606095","78924442","Lee And Bella","2","2","206.00","42",NULL
"768342869359712669","78924442","Lee And Bella","2","1","205.00","85","4.98"
"1152384868016563046","78924442","Lee And Bella","2","2","203.00","23",NULL
"1065419926538197978","78924442","Lee And Bella","2","1","201.00","76","3.06"
"879238213214919553","78924442","Lee And Bella","2","2","200.00","85","4.04"
"46450654","78924442","Lee And Bella","2","2","199.00","37","5.26"
"863973179499443184","78924442","Lee And Bella","2","2","198.00","73","2.1"
"560256161975220907","78924442","Lee And Bella","2","2","197.00","74","5.01"
"655257163594230850","78924442","Lee And Bella","3","1","195.00","62","2.61"
"40072466","78924442","Lee And Bella","2","2","195.00","54","5.29"
"53532125","78924442","Lee And Bella","2","2","194.00","80","3.68"
"777746626998005663","78924442","Lee And Bella","2","2","193.00","79","3.85"
"1016843816471439355","78924442","Lee And Bella","2","2","192.00","65","2.86"
"53958832","78924442","Lee And Bella","2","2","192.00","45","5.65"
"34948557","78924442","Lee And Bella","2","2","187.00","32","5.86"
"1051704397084170032","78924442","Lee And Bella","2","2","186.00","72","4.63"
"998753447360951623","78924442","Lee And Bella","2","2","186.00","77","2.46"
"1080785997152827283","78924442","Lee And Bella","2","2","186.00","81","0.86"
"37568288","78924442","Lee And Bella","2","2","184.00","61","6.39"
"53725685","78924442","Lee And Bella","2","1","183.00","69","4.33"
"50156869","78924442","Lee And Bella","2","2","182.00","65","3.96"
"701738349739784584","78924442","Lee And Bella","2","2","181.00","85","4.84"
"894346193344395141","78924442","Lee And Bella","2","2","180.00","65","4.78"
"751779880933719918","78924442","Lee And Bella","3","1","180.00","82","2.94"
"974113019491529996","78924442","Lee And Bella","2","2","179.00","73","2.74"
"1029291353805637253","78924442","Lee And Bella","2","1","179.00","81","1.75"
"655274670488742255","78924442","Lee And Bella","3","1","178.00","64","2.21"
"927153408393525391","78924442","Lee And Bella","2","2","177.00","79","2.97"
"1065620128839836309","78924442","Lee And Bella","2","2","177.00","74","4.5"
"38688086","78924442","Lee And Bella","2","2","177.00","77","6.42"
"603781149949758324","78924442","Lee And Bella","3","1","175.00","67","3.22"
"619050040931052180","78924442","Lee And Bella","3","1","175.00","44","2.98"
"1074895300159385092","78924442","Lee And Bella","2","2","175.00","65","2.2"
"721866370304146921","78924442","Lee And Bella","2","2","174.00","64","4.53"
"47890660","78924442","Lee And Bella","2","2","174.00","80","5.04"
"863277821388829453","78924442","Lee And Bella","2","1","173.00","12","3.79"
"1127877639870266473","78924442","Lee And Bella","2","1","173.00","77","1.88"
"48425387","78924442","Lee And Bella","2","1","173.00","62","5.74"
"47892858","78924442","Lee And Bella","2","2","172.00","68","4.78"
"1155489536103767960","78924442","Lee And Bella","2","2","171.00","62",NULL
"1034408459065227951","78924442","Lee And Bella","2","1","171.00","68","2.07"
"39686271","78924442","Lee And Bella","2","1","171.00","71","3.93"
"46899762","78924442","Lee And Bella","2","1","170.00","75","4.52"
"965409397000104503","78924442","Lee And Bella","2","1","170.00","81","3.85"
"1156838083415387445","78924442","Lee And Bella","2","1","170.00","81","1"
"924988722339588012","78924442","Lee And Bella","2","2","170.00","84","1.65"
"764607974186972786","78924442","Lee And Bella","2","2","169.00","72","3.32"
"896526472173350633","78924442","Lee And Bella","2","2","168.00","79","2.42"
"982839926921511484","78924442","Lee And Bella","2","2","166.00","73","4.19"
"38203032","78924442","Lee And Bella","2","2","166.00","82","5.39"
"808109357268997041","78924442","Lee And Bella","2","2","165.00","67","4.16"
"1076263150828207844","78924442","Lee And Bella","2","1","165.00","75","2.77"
"995215763119777342","78924442","Lee And Bella","2","1","165.00","85","3.46"
"1043842157942720369","78924442","Lee And Bella","2","2","164.00","64","3.11"
"752405709341935325","78924442","Lee And Bella","2","2","164.00","41","4.31"
"842174144533791808","78924442","Lee And Bella","2","2","164.00","82","3.13"
"1014023221566694278","78924442","Lee And Bella","2","1","163.00","72","2.82"
"734245917340415471","78924442","Lee And Bella","2","2","163.00","64","4.2"
"927730990015550177","78924442","Lee And Bella","2","1","162.00","63","3.4"
"813224952530420131","78924442","Lee And Bella","2","2","160.00","81","2.93"
"53958634","78924442","Lee And Bella","2","2","160.00","64","5.02"
"1096055598528350967","78924442","Lee And Bella","2","1","159.00","77","3.14"
"756738883506036850","78924442","Lee And Bella","2","2","158.00","82","2.71"
"1076476559785977880","78924442","Lee And Bella","2","2","157.00","61","3.85"
"619029816571963931","78924442","Lee And Bella","2","1","157.00","83","1.95"
"684394942445488177","78924442","Lee And Bella","2","2","152.00","18","4.37"
"821928894628910847","78924442","Lee And Bella","2","2","151.00","52","4.61"
"42521303","78924442","Lee And Bella","2","1","150.00","60","4.34"
"983506440231689414","78924442","Lee And Bella","2","1","150.00","87","1.38"
"52408945","78924442","Lee And Bella","2","1","148.00","76","3.8"
"821245654056824638","78924442","Lee And Bella","2","2","146.00","78","4.34"
"43914241","78924442","Lee And Bella","2","2","146.00","70","3.93"
"929202428045404305","78924442","Lee And Bella","2","2","145.00","78","2.53"
"752463460673246397","78924442","Lee And Bella","2","1","145.00","87","3.35"
"37098398","78924442","Lee And Bella","2","1","145.00","60","3.26"
"36747429","78924442","Lee And Bella","2","1","145.00","66","3.98"
"619042107749801308","78924442","Lee And Bella","2","1","144.00","39","2.22"
"50365092","78924442","Lee And Bella","2","1","144.00","45","3.94"
"939350607341389403","78924442","Lee And Bella","2","2","144.00","87","2.38"
"562509653339976894","78924442","Lee And Bella","2","1","141.00","81","4.46"
"43557560","78924442","Lee And Bella","2","2","141.00","64","3.6"
"904536579092823814","78924442","Lee And Bella","2","1","138.00","70","2.32"
"1080046331904791835","78924442","Lee And Bella","2","2","132.00","64","3.1"
"664063873479068038","78924442","Lee And Bella","2","1","123.00","70","2.12"
"634873894161337293","78924442","Lee And Bella","2","1","117.00","33","3.35"
"701641414577519916","534248160","Leesha","2","2","265.00","70","0.98"
"45901192","258852316","Lei","3","2","150.00","12","1.5"
"32971128","21625872","Leith","2","2","194.00","55","1"
"52270597","7134869","Lenneke","3","2.5","245.00","4","0.39"
"26576252","162041567","Leroy","4","1","190.00","84","2.06"
"587902397911115351","11587139","Les","2","1","120.00","3","0.77"
"43510095","24496589","Lesley","2","2","193.00","40","2.86"
"1117955657210661598","24496589","Lesley","2","2","193.00","40","1"
"1114761657448711143","567151798","Leslie","3","2","351.00","78","1.8"
"1117055195562197565","567151798","Leslie","3","1","342.00","85","1.67"
"1128768839230968172","567151798","Leslie","3","1","220.00","78","1.11"
"1115578910874174004","567151798","Leslie","2","1","210.00","74","1.11"
"1128784010569652625","567151798","Leslie","2","1","210.00","75","1.13"
"727227935881285283","174339920","Letecia","2","1","260.00","37","2.41"
"41300424","45637206","Levent","3","2.5","250.00","25","1.5"
"52497991","45637206","Levent","2","1","155.00","36","1.48"
"43108333","31369057","Li","5","2","299.00","80","0.7"
"40877244","1371573","Lia","2","1","171.00","63","1.14"
"1111966543022734720","263321865","Liani","4","3","471.00","42","1.6"
"915584146104829952","137278159","Likehome","2","2","141.00","77","0.89"
"789018092004958612","137278159","Likehome","2","1","140.00","26","0.69"
"785122997202743217","192391495","Lillian","2","2","207.00","15","0.86"
"995275574121785870","78075063","Lily","2","2","640.00","90",NULL
"757681617994114463","338430195","Lily","3","2.5","314.00","45","1.7"
"713495195492662871","8212647","Lily","2","1","134.00","73","5.17"
"755375302360388139","474305671","Lin","3","2","275.00","31","7.92"
"953969769812622577","474305671","Lin","4","2.5","251.00","51","3.31"
"51790493","376086808","Linda","4","2","366.00","13","1.41"
"600456160127231617","100690165","Linda","3","1","269.00","75","1.41"
"1090289305242607146","2577898","Lindsay","2","1","152.00","44","6.15"
"54286047","247871914","Ling & Jeff","3","2","173.00","35","4.09"
"1098901648184844839","64470165","Lisa","4","3.5","1143.00","35",NULL
"32728013","243168875","Lisa","4","2","382.00","55","1.47"
"825767684866088262","339099256","Lisa","2","2","350.00","69","1.02"
"33639145","253508360","Lisa","2","1","299.00","76","1.01"
"36888982","115855869","Lisa","2","1","256.00","84","1"
"1019164716161089964","115855869","Lisa","2","1","213.00","68","0.71"
"1164734813228050658","33050929","Lisa","2","1","100.00","73",NULL
"43874404","92174415","Liz","5","2","649.00","3","0.12"
"966134452379108409","385659725","Liz","3","2","500.00","84",NULL
"1027932520389783107","80850508","Liz","2","1","200.00","21","0.19"
"972145603662828174","213244103","Lize","3","2.5","400.00","90",NULL
"809106115156655671","53196515","Lois","2","2","271.00","26","4.16"
"21756243","158502145","Lorraine","2","1","320.00","35","0.22"
"948962484828524170","62330723","Louise","3","1.5","250.00","50","2.4"
"1070475353780205629","54437502","Louise And Clayton","2","1","161.00","34","2.69"
"1133531099371584106","153199545","Luci","3","2","320.00","68","2.5"
"1095997269454322636","19986584","Lucien","2","1","180.00","37","3.33"
"855413905965740129","458056291","Luke","2","2","194.00","22","0.63"
"825648003469895954","35524154","Luke","2","2","171.00","37","3.23"
"813800801752657528","10687550","Luxury Holiday Homes","3","2.5","605.00","76","4.05"
"937989373429467178","10687550","Luxury Holiday Homes","4","2.5","603.00","71","3.43"
"937992506458189500","10687550","Luxury Holiday Homes","3","2","586.00","58","2.11"
"892379929625947190","10687550","Luxury Holiday Homes","5","2","382.00","73","3.32"
"1037018028144262497","10687550","Luxury Holiday Homes","3","2","310.00","47","3.79"
"1028824163627732710","10687550","Luxury Holiday Homes","2","2","293.00","87","1.44"
"13268334","74743976","Lyn","3","2","420.00","20","0.66"
"37661540","242697798","Lyn & Glen","2","2","364.00","28","3.08"
"755076420578105101","279001183","MadeComfy","2","2","379.00","78","0.58"
"924535821550737526","279001183","MadeComfy","2","2","358.00","86","0.72"
"805290037448892217","279001183","MadeComfy","3","2","311.00","65","1.13"
"1109817665551441779","279001183","MadeComfy","3","2.5","306.00","53","1.07"
"1026259501653000039","279001183","MadeComfy","2","2","300.00","54","2.47"
"613625644931762254","279001183","MadeComfy","3","2","291.00","55","1.85"
"856844173457286050","279001183","MadeComfy","3","2","287.00","13","1.2"
"973816501275255601","279001183","MadeComfy","3","2","286.00","54","1.43"
"805645428745904507","279001183","MadeComfy","2","2","276.00","68","1.21"
"1023599803217604601","279001183","MadeComfy","3","1","262.00","50","0.69"
"48610597","279001183","MadeComfy","3","3","257.00","67","0.61"
"1125488140523683869","279001183","MadeComfy","3","2","250.00","73","1"
"1153062764546961945","279001183","MadeComfy","2","2","240.00","64",NULL
"1127235289495925465","279001183","MadeComfy","2","2","239.00","60",NULL
"1077091091653726496","279001183","MadeComfy","3","1","238.00","48","1.22"
"730302084114385592","279001183","MadeComfy","2","1","225.00","74","1.39"
"965421764570775471","279001183","MadeComfy","2","2","223.00","34",NULL
"907177290588405451","279001183","MadeComfy","2","2","223.00","83","0.59"
"1055437681781667699","279001183","MadeComfy","2","2","221.00","41","0.67"
"973580199306127260","279001183","MadeComfy","2","2","220.00","67","1.46"
"1050293877389796443","279001183","MadeComfy","2","2","215.00","59","0.86"
"725658662718870686","279001183","MadeComfy","2","2","214.00","53","1.52"
"808421042843794176","279001183","MadeComfy","2","2","211.00","62","2.4"
"1161849225665829489","279001183","MadeComfy","2","2","210.00","54",NULL
"974902768787740164","279001183","MadeComfy","2","2","209.00","65","0.84"
"750004637551637934","279001183","MadeComfy","2","1","208.00","65","0.63"
"769699821596398189","279001183","MadeComfy","2","1","206.00","73","0.77"
"1077027073382711419","279001183","MadeComfy","2","2","206.00","52","1.43"
"625222075996913085","279001183","MadeComfy","2","2","204.00","88","1.22"
"942622516304426752","279001183","MadeComfy","2","1","203.00","64","0.76"
"823181287411389187","279001183","MadeComfy","2","2","201.00","46","1.22"
"1031475882002499531","279001183","MadeComfy","2","2","201.00","55","1.12"
"665017210260757423","279001183","MadeComfy","2","1","200.00","70","1.35"
"53858529","279001183","MadeComfy","2","1","200.00","35","1.64"
"1066311679715285271","279001183","MadeComfy","2","2","200.00","23","0.65"
"1019450039741789951","279001183","MadeComfy","2","2","200.00","90","0.9"
"757813641173304278","279001183","MadeComfy","2","2","199.00","26","2.53"
"1101592859894053358","279001183","MadeComfy","2","2","199.00","81","0.71"
"696099153474206349","279001183","MadeComfy","2","2","198.00","48","2.27"
"1094394633733891387","279001183","MadeComfy","2","1","196.00","82",NULL
"42959588","279001183","MadeComfy","2","2","196.00","68","0.69"
"1085722834874080003","279001183","MadeComfy","2","1","196.00","58","2.22"
"1043879666017151001","279001183","MadeComfy","2","2","196.00","48","1.48"
"50538149","279001183","MadeComfy","2","2","196.00","51","1.04"
"598371899978840756","279001183","MadeComfy","2","2","196.00","33","1.17"
"40883369","279001183","MadeComfy","2","2","196.00","40","0.96"
"46748668","279001183","MadeComfy","2","1","196.00","33","0.94"
"50914874","279001183","MadeComfy","2","2","196.00","79","1.06"
"1152425433489935340","279001183","MadeComfy","2","2","196.00","40","1"
"50912271","279001183","MadeComfy","2","1","196.00","62","0.33"
"30558129","279001183","MadeComfy","2","2","196.00","55","1.26"
"1150955907904399515","279001183","MadeComfy","2","2","191.00","75","2"
"1106856879135011305","279001183","MadeComfy","2","2","191.00","57",NULL
"1130657134859966518","279001183","MadeComfy","2","1","183.00","33","1.25"
"684762885048533753","279001183","MadeComfy","2","1","180.00","8","1.51"
"777413797978610918","279001183","MadeComfy","2","1","180.00","90","0.51"
"1165447042688929813","235135325","MadeComfy Brisbane","2","2","240.00","77",NULL
"1165672962414019345","235135325","MadeComfy Brisbane","2","2","213.00","83",NULL
"1160366592363110747","235135325","MadeComfy Brisbane","2","2","165.00","4",NULL
"1161996697571636883","438509759","MadeComfy Queensland","2","2","194.00","63",NULL
"1168469231346469819","580435306","Madison","2","2","207.00","66",NULL
"951961434619155658","51722899","Maea","4","2","420.00","73","2.89"
"999508091302357095","177393438","Mahanama","4","3","500.00","74","2.77"
"1160385000122124381","420886736","Maisonnets","3","2.5","339.00","38",NULL
"52034980","420886736","Maisonnets","3","2","303.00","67","1.94"
"648684492649174510","420886736","Maisonnets","2","2","282.00","43","0.21"
"1165493673043834595","420886736","Maisonnets","2","1","147.00","22",NULL
"747221266858721153","249767424","Majid","2","1","350.00","90",NULL
"704527258267423477","393493719","Malia","3","2","277.00","26","1.63"
"19721210","128964086","Mandy","2","1","400.00","56","0.09"
"21045994","128964086","Mandy","2","2","333.00","66","0.38"
"21868601","128964086","Mandy","2","2","330.00","56","0.35"
"30801960","30014809","Mandy","2","1","200.00","13","0.74"
"700854646914093630","444694206","Manuela","2","2","300.00","56","1.01"
"696581084982652828","444694206","Manuela","2","2","200.00","51","1.95"
"54102084","338947707","Maple Holiday Villas","4","2","399.00","77","0.88"
"976493693424374195","101286124","Marcus","3","2","4000.00","65","2.15"
"48070393","387573694","Maree","2","2","276.00","6","1.88"
"909258174702382800","11070263","Marg","2","1","179.00","25",NULL
"7520267","39408404","Margaret","2","1","110.00","9","0.32"
"11207986","47011567","Margo","3","2","363.00","18","2.89"
"1167603229460070667","580426381","Maria","3","1.5","220.00","51",NULL
"48183272","24779149","Maria Dolores","5","3","269.00","68","1.2"
"12860658","70298638","Marilyn","2","1","190.00","51","2.09"
"1172691402960072901","23275306","Marisa","3","3","900.00","88",NULL
"944481985325779865","528084329","Mark","2","1","1360.00","90",NULL
"721484437906667714","120029185","Mark","5","2","480.00","69","0.2"
"1058759465859735913","543297605","Mark","2","2","325.00","35",NULL
"51655415","120029185","Mark","3","1","275.00","69","0.13"
"877127306220602049","120029185","Mark","3","1","275.00","62",NULL
"959028156528763615","120029185","Mark","5","2","260.00","67","0.54"
"985803379339155646","120029185","Mark","4","1.5","253.00","45","0.15"
"1167882530726076707","580485469","Mark","2","2","225.00","11",NULL
"1036639388959649243","120029185","Mark","4","1","195.00","71",NULL
"696557166749818210","475698809","Mark","2","2","178.00","31","5.32"
"31114060","94279274","Mark","3","1","156.00","52","3.55"
"40041753","92685220","Mark","2","2","151.00","76","0.99"
"17643588","120029185","Mark","3","1","145.00","62","0.83"
"721460402830371694","120029185","Mark","2","1","125.00","84","0.66"
"692867172127427381","155079275","Mark","2","2","105.00","67","3.76"
"875132629545799457","19846522","Mark And Janelle","3","2","578.00","15","0.94"
"875147107528801333","19846522","Mark And Janelle","3","2","428.00","15","0.83"
"875040693855412012","19846522","Mark And Janelle","3","2","414.00","15","0.75"
"22872278","70273817","Martin","2","2","274.00","8","0.11"
"781456816161755153","105630967","Marty","3","1.5","240.00","40","2.42"
"1043806948717771980","185772104","Mary","3","1.5","414.00","84","0.2"
"927085475427903401","140363","Mary","3","2","309.00","47","3.05"
"891729260265575873","7372584","Matthew & Illiona","2","1","188.00","20","0.93"
"873650312817645929","7372584","Matthew & Illiona","2","1","170.00","86","0.3"
"767400927701492369","7579514","Matthew & Rachel","2","1","311.00","37","0.12"
"766388782296240705","7579514","Matthew & Rachel","3","2.5","245.00","44","1.06"
"772139608129198849","489806326","May","2","2","181.00","89","1.75"
"983594911717103420","432901983","Meaghan","2","1","190.00","82","2.21"
"10834023","3761530","Meg","4","4.5","409.00","38","0.87"
"696103220124403521","10704867","Megan","5","3","536.00","61","1.53"
"725514570843673530","35345357","Megan","3","2","331.00","74","1.52"
"814694986991543848","35345357","Megan","3","1","206.00","74","0.69"
"895894271448951200","35345357","Megan","3","2.5","199.00","54","2.25"
"48706716","35345357","Megan","2","1","168.00","50","2.59"
"1116997399829921002","35345357","Megan","3","1","165.00","69","0.9"
"1150532489069301989","35345357","Megan","2","2","160.00","27","1"
"1116367204822574242","35345357","Megan","2","1","158.00","45","1.38"
"1061228509879262476","35345357","Megan","3","1","155.00","64","1.41"
"1068549880957052958","35345357","Megan","3","1.5","146.00","78","1.33"
"1132281313472277346","35345357","Megan","2","2","146.00","2","3.43"
"798222542557491109","35345357","Megan","2","2","144.00","74","1.81"
"1113650876544869589","35345357","Megan","2","2","142.00","47","3"
"21429448","155334237","Megan","2","2","139.00","40","5.49"
"903308975730264385","35345357","Megan","2","2.5","139.00","76","2.57"
"568476039964852668","35345357","Megan","2","1","137.00","46","4.13"
"1145336593312951300","35345357","Megan","2","1","135.00","75","2"
"1107548883760969978","35345357","Megan","2","1.5","132.00","85","1.67"
"47570437","35345357","Megan","2","1","131.00","51","1.11"
"792266787060322234","35345357","Megan","2","1","130.00","77","3.39"
"34349342","2801436","Megan","2","1","116.00","6","3.19"
"995239724363351473","29071253","Mei","4","2","295.00","38","2.06"
"709858383172794606","478367840","Meiyuan","5","3","474.00","24","3.98"
"853351942009440726","328339314","Mel","2","2","250.00","40","0.51"
"41627989","328339314","Mel","4","1","207.00","12","0.88"
"996654652112856137","6184851","Melanie","4","2.5","326.00","9","0.19"
"47100080","101266731","Melanie","2","1","120.00","73","2.53"
"1147680782632594941","189675676","Melinie","3","1","75.00","4","6.56"
"1146144873763668100","189675676","Melinie","3","1","75.00","2","6"
"1019799353687485534","92706614","Melisa","2","1","130.00","19","2.45"
"29637487","223093997","Melissa","3","2","500.00","62","0.13"
"767147070566134330","337640162","Melissa","3","2.5","449.00","27","2.86"
"52517619","3192737","Melissa","3","2.5","300.00","25","1.11"
"15617488","15497035","Melissa","2","1.5","146.00","10","0.43"
"944014872929902643","33807665","Menante","2","2","254.00","38","5.31"
"1047373096271111859","438706203","Merry","2","2","250.00","89",NULL
"933870485804790980","438706203","Merry","2","1","214.00","90",NULL
"31549577","6436516","Merryl","2","2","78.00","71","0.89"
"15860236","72381646","Mez","2","2","350.00","76","1.5"
"1037493290865167910","462793159","Mia","4","2","450.00","69","0.38"
"1055401439518578688","462793159","Mia","4","2","403.00","42","0.53"
"1038678612841727201","462793159","Mia","4","2","376.00","36","0.34"
"838603908775995995","462793159","Mia","3","2","331.00","26","3.28"
"811786889315384452","462793159","Mia","4","2","244.00","50","1.9"
"1056029166709400924","462793159","Mia","4","2","242.00","74","1.51"
"903867337147643247","462793159","Mia","2","2","222.00","19","4.93"
"859014622806592360","462793159","Mia","4","2","222.00","45","2.88"
"1111966742954204916","462793159","Mia","2","1","215.00","69","1.67"
"852382848498646145","462793159","Mia","2","2","206.00","8","2.51"
"1045320062424053599","462793159","Mia","3","2","197.00","5","1.86"
"940833446949583990","462793159","Mia","2","1","193.00","64","4.42"
"1052713201248936599","462793159","Mia","2","1","186.00","77","1.48"
"820568930826880226","462793159","Mia","2","1","162.00","71","2.07"
"35012292","263754766","Michael","2","2","439.00","73","0.55"
"51376329","5216014","Michael","3","2","296.00","57","3.92"
"47455308","88841874","Michael","2","1","286.00","71","1.17"
"12799584","5216014","Michael","2","1","237.00","49","2.95"
"594401390481844914","5216014","Michael","2","1","233.00","57","1.21"
"16974877","89272740","Michael","2","2","176.00","53","2.27"
"2489606","7366474","Michele","2","1","150.00","47","3.05"
"1104801054004456169","193142616","Michelle","2","2","285.00","48","2.67"
"15345082","35746239","Michelle","3","2","180.00","88",NULL
"51317141","54455325","Michelle","2","1","150.00","6","1.5"
"1001059140431131605","10738710","Mike","2","2","250.00","90","1"
"1661593","9131552","Mimi","3","2","390.00","34","1.95"
"20015032","140709916","Ming","2","2","280.00","90","0.11"
"47971953","2710969","Ming","2","2","275.00","52","0.33"
"20154656","140709916","Ming","2","2","270.00","80","0.03"
"40125217","22555287","Miranda & Greg","3","2","300.00","60","0.65"
"1164003344576004518","52977435","Miriam","2","1","150.00","78",NULL
"53409213","281228882","Miss Midgleys","2","1","412.00","46","1.32"
"53453844","281228882","Miss Midgleys","2","1","411.00","59","1.14"
"53469246","281228882","Miss Midgleys","2","1","410.00","61","0.97"
"53468584","281228882","Miss Midgleys","2","1","397.00","59","0.75"
"885815325651712220","205030279","Mous","2","1","125.00","53","2.94"
"960386252744454615","373457244","Mukesh","2","1","340.00","89",NULL
"1039242088101510102","242172657","Nadia","2","2","340.00","58","1.27"
"758876560736121773","86784414","Nadine","2","1","96.00","2","2.17"
"532659612300597737","114554653","Nancy","2","1","311.00","52","2.76"
"776997158502636439","164775620","Natasha","3","1.5","181.00","40","2.76"
"674147742586846128","172924204","Nathalie","2","2","200.00","57","0.89"
"931464330705373766","157884093","Nathan","2","1","177.00","79","4.63"
"45470657","193780309","Nathan","2","1","130.00","10","0.96"
"792507822641041138","223713208","Nattika","2","1","175.00","12","1.94"
"624130431370388678","458499191","Nazmus","2","2","198.00","27","2.31"
"30782985","52734228","Neil","4","2","390.00","47","1.71"
"50268992","405875528","Neil","2","2","365.00","74","4.99"
"1048913379252941412","405875528","Neil","3","2.5","298.00","69","0.33"
"53834216","405875528","Neil","2","2","192.00","84","4.02"
"785625026360092495","44649484","Ness","3","3","511.00","62","0.75"
"1132121348112454581","25523787","New Apt","2","2","388.00","90",NULL
"1132093164942544667","25523787","New Apt","2","2","298.00","90",NULL
"956969929383040837","305807257","Nguyen","2","1","161.00","67","1.67"
"907423971335238096","34785003","Nicholas","2","2.5","784.00","90",NULL
"869782095084861142","19359503","Nicholas","3","3","489.00","47","3.41"
"1144377671692872952","574572455","Nicholas","2","2","200.00","89",NULL
"740284036578693579","1482655","Nick","5","2.5","2443.00","63","0.37"
"21254012","1482655","Nick","5","2.5","698.00","63","1.3"
"1159986686348556359","32328536","Nick","4","3.5","500.00","82",NULL
"904074638009202616","517655872","Nicole","4","2.5","2571.00","90",NULL
"49896743","62596974","Nicole","4","2.5","380.00","51","1.11"
"32848300","8227998","Nicole","3","3","269.00","48","1.87"
"1027651055423778108","386076742","Nicole","2","2","266.00","24","4.57"
"52814998","386076742","Nicole","2","2","247.00","53","4.19"
"725682520315208086","224249958","Nicole","2","2","170.00","16","2.26"
"23005824","170659762","Nikki","3","1","160.00","33","2.89"
"1150572375246254467","576051755","Nisha","4","4","500.00","71",NULL
"1150589123186033642","576051755","Nisha","4","4","500.00","79",NULL
"1150504539387437620","576051755","Nisha","4","4","500.00","73",NULL
"1150525213933673044","576051755","Nisha","2","2","410.00","80",NULL
"1150509953668571763","576051755","Nisha","3","3","410.00","83",NULL
"1150574012197014985","576051755","Nisha","4","4","410.00","82",NULL
"1150587153610083456","576051755","Nisha","3","3","410.00","80",NULL
"1150508271951361109","576051755","Nisha","4","4","400.00","80",NULL
"1150591267949077414","576051755","Nisha","4","4","400.00","76",NULL
"1150568557944470192","576051755","Nisha","3","3","328.00","80",NULL
"1150592978385709917","576051755","Nisha","3","3","328.00","80",NULL
"1150576303230259436","576051755","Nisha","3","3","328.00","76",NULL
"1150595084680889805","576051755","Nisha","2","2","320.00","80",NULL
"1150492714048840617","576051755","Nisha","3","3","290.00","30",NULL
"1150578259034895526","576051755","Nisha","2","2","256.00","80",NULL
"38270548","290899269","Noel","2","2","245.00","83","0.08"
"17836300","121990882","Noel","3","1","171.00","12","1.44"
"1086783921939721613","560984702","Nolwenn","2","2","208.00","60","3.37"
"38029783","89080551","Nora","3","1","114.00","89","0.09"
"30233676","226761294","Oaks","2","1","442.00","83","0.67"
"25137829","189840511","Oaks","2","1","436.00","84","0.33"
"40451570","312926523","Oaks","2","1","431.00","86","1.31"
"40428985","312656363","Oaks","2","1","398.00","84","1.06"
"25812868","189843256","Oaks","2","2","392.00","67","0.1"
"28525540","214938756","Oliver","2","1","158.00","2","0.47"
"1151160692823541817","97177917","Olivia","5","2.5","853.00","18","2"
"832182381913092300","97177917","Olivia","5","3","724.00","61","2.49"
"1120680578586849190","97177917","Olivia","6","3","673.00","56","4.55"
"1106201232932528853","97177917","Olivia","6","4","605.00","80",NULL
"749594254806978375","97177917","Olivia","5","3","550.00","71","1.58"
"1163485222136790886","97177917","Olivia","6","3.5","542.00","11",NULL
"735001480467115278","97177917","Olivia","3","2","534.00","59","3.84"
"1061829986891204061","97177917","Olivia","3","3","482.00","61",NULL
"780780989670402324","97177917","Olivia","4","2","477.00","48","2.83"
"1061220180997858912","97177917","Olivia","3","3","426.00","38",NULL
"1067036811089743668","97177917","Olivia","5","2","425.00","71","2.05"
"1100189785927212489","97177917","Olivia","4","3","370.00","16","2.93"
"1130067721854003230","97177917","Olivia","5","3","361.00","74","3.66"
"970295588236593416","97177917","Olivia","5","3","359.00","1","2.6"
"1105415635521256978","97177917","Olivia","5","4","345.00","57","3.81"
"706847424414775436","97177917","Olivia","2","2","344.00","67","5.01"
"952590732956823630","97177917","Olivia","4","3.5","340.00","71","1.88"
"1172092842173907994","97177917","Olivia","5","3","339.00","90",NULL
"1119958492302966518","97177917","Olivia","3","1","334.00","56","2.5"
"917700216867118082","245508038","Olivia","4","2","329.00","31","4.1"
"783175029538230270","97177917","Olivia","2","2","326.00","47","2.36"
"1005595572353397177","97177917","Olivia","5","4","320.00","66","1.29"
"1161887744090022162","97177917","Olivia","4","2","310.00","61","1"
"1061884822675171650","97177917","Olivia","4","2","306.00","88","1.15"
"1096720032373123374","97177917","Olivia","5","2","303.00","78","1.76"
"1081532402486958440","97177917","Olivia","4","3","303.00","72","2.8"
"918514735139071362","97177917","Olivia","4","2.5","297.00","62","0.57"
"1028626696870774258","97177917","Olivia","4","2.5","294.00","26","1.49"
"1120052432193326600","97177917","Olivia","3","2","294.00","64","1.48"
"1114857818542980828","97177917","Olivia","3","2","277.00","71","1.25"
"1082073653496734616","97177917","Olivia","2","1","275.00","9","3.03"
"913353066017676521","97177917","Olivia","2","2","267.00","58","3.51"
"1171354613154536348","97177917","Olivia","4","2.5","267.00","87",NULL
