"listing_id","total_days","booked_days","occupancy_rate","average_rating","number_of_reviews"
"9959939","365","207","0.5671232876712329","4.158333333333333","240"
"50556945","365","311","0.852054794520548","4.158227848101266","316"
"35325899","365","190","0.5205479452054794","4.1571428571428575","70"
"42285180","365","282","0.7726027397260274","4.1571428571428575","70"
"43769567","365","271","0.7424657534246575","4.15625","32"
"53481270","365","72","0.19726027397260273","4.15625","64"
"21429448","365","324","0.8876712328767123","4.156108597285068","442"
"42316286","365","289","0.7917808219178082","4.155555555555556","45"
"11397376","365","48","0.13150684931506848","4.155555555555556","45"
"42521303","365","30","0.0821917808219178","4.155555555555556","225"
"7095721","365","345","0.9452054794520548","4.155339805825243","210"
"22740637","365","0","0","4.155172413793103","58"
"39186454","365","3","0.00821917808219178","4.155172413793103","58"
"22038635","365","55","0.1506849315068493","4.155172413793103","116"
"50550295","365","12","0.03287671232876712","4.15483870967742","155"
"37136237","365","287","0.7863013698630137","4.1540785498489425","331"
"35012292","365","25","0.0684931506849315","4.153846153846154","26"
"12157469","365","173","0.473972602739726","4.153846153846154","40"
"40786401","365","288","0.7890410958904109","4.152777777777778","144"
"53149410","365","214","0.5863013698630137","4.152777777777778","72"
"45975870","365","44","0.12054794520547946","4.1525423728813555","59"
"32728013","365","70","0.1917808219178082","4.1521739130434785","92"
"47156726","365","50","0.136986301369863","4.1521739130434785","46"
"52174145","365","46","0.12602739726027398","4.151898734177215","79"
"28410787","365","297","0.8136986301369863","4.151515151515151","132"
"45901192","365","353","0.9671232876712329","4.151515151515151","66"
"19985752","365","334","0.915068493150685","4.151515151515151","264"
"36948080","365","277","0.7589041095890411","4.151515151515151","132"
"43914241","365","20","0.0547945205479452","4.150537634408602","186"
"42366316","365","6","0.01643835616438356","4.150485436893204","206"
"53468584","365","51","0.13972602739726028","4.15","20"
"1956005","365","218","0.5972602739726027","4.15","21"
"1661593","365","105","0.2876712328767123","4.149377593360996","242"
"45855533","365","221","0.6054794520547945","4.148936170212766","47"
"51585563","365","10","0.0273972602739726","4.148760330578512","121"
"16653487","365","38","0.10410958904109589","4.148514851485149","101"
"17851066","365","45","0.1232876712328767","4.148148148148148","54"
"44407236","365","280","0.7671232876712328","4.148","250"
"39459242","365","327","0.8958904109589041","4.1477272727272725","176"
"40092942","365","4","0.010958904109589041","4.147540983606557","61"
"44789491","365","64","0.17534246575342466","4.147368421052631","95"
"48235113","365","334","0.915068493150685","4.147286821705427","129"
"12860658","365","223","0.6109589041095891","4.147058823529412","204"
"6408231","365","44","0.12054794520547946","4.147058823529412","34"
"25430797","365","24","0.06575342465753424","4.146341463414634","41"
"36734896","365","32","0.08767123287671233","4.146341463414634","41"
"16273178","365","282","0.7726027397260274","4.146341463414634","82"
"32726829","365","298","0.8164383561643835","4.146341463414634","41"
"47125938","365","11","0.030136986301369864","4.145833333333333","144"
"47890660","365","10","0.0273972602739726","4.145631067961165","206"
"26375726","365","280","0.7671232876712328","4.145161290322581","62"
"40577451","365","175","0.4794520547945205","4.144578313253012","83"
"43414550","365","14","0.038356164383561646","4.1438356164383565","146"
"32312322","365","335","0.9178082191780822","4.14367816091954","174"
"40270391","365","263","0.7205479452054795","4.143589743589744","195"
"12742193","365","170","0.4657534246575342","4.142857142857143","77"
"21168464","365","166","0.4547945205479452","4.142857142857143","168"
"54268362","365","321","0.8794520547945206","4.142857142857143","7"
"19721210","365","218","0.5972602739726027","4.142857142857143","7"
"15846606","365","208","0.5698630136986301","4.142857142857143","15"
"51004709","365","310","0.8493150684931506","4.142857142857143","7"
"21165828","365","321","0.8794520547945206","4.142857142857143","21"
"51347321","365","290","0.7945205479452054","4.142857142857143","42"
"44315137","365","265","0.726027397260274","4.142857142857143","49"
"34691232","365","85","0.2328767123287671","4.142857142857143","77"
"45738820","365","117","0.32054794520547947","4.142857142857143","140"
"45974891","365","12","0.03287671232876712","4.142857142857143","112"
"29637487","365","95","0.2602739726027397","4.142857142857143","7"
"50365092","365","45","0.1232876712328767","4.142857142857143","140"
"47455308","365","19","0.052054794520547946","4.142857142857143","35"
"44921892","365","55","0.1506849315068493","4.142857142857143","77"
"44673726","365","81","0.2219178082191781","4.142857142857143","21"
"7208618","365","153","0.4191780821917808","4.142857142857143","35"
"53264605","365","98","0.2684931506849315","4.141666666666667","120"
"42100818","365","2","0.005479452054794521","4.141078838174274","241"
"17193404","365","329","0.9013698630136986","4.141025641025641","78"
"38883808","365","155","0.4246575342465753","4.140845070422535","71"
"20970970","365","128","0.3506849315068493","4.140845070422535","71"
"51376329","365","155","0.4246575342465753","4.140740740740741","135"
"33695020","365","263","0.7205479452054795","4.140625","128"
"540583","365","76","0.20821917808219179","4.140583554376658","377"
"14636991","365","49","0.13424657534246576","4.140186915887851","107"
"15185569","365","118","0.3232876712328767","4.14","150"
"22500898","365","77","0.21095890410958903","4.139664804469274","358"
"22472137","365","277","0.7589041095890411","4.139344262295082","122"
"40852436","365","283","0.7753424657534247","4.139240506329114","395"
"21361606","365","280","0.7671232876712328","4.139013452914798","223"
"52517619","365","269","0.736986301369863","4.138888888888889","36"
"53958832","365","45","0.1232876712328767","4.13855421686747","166"
"45688231","365","323","0.8849315068493151","4.138461538461539","195"
"43629430","365","327","0.8958904109589041","4.138461538461539","65"
"4966443","365","66","0.18082191780821918","4.138297872340425","94"
"42227519","365","110","0.3013698630136986","4.138297872340425","94"
"17689741","365","186","0.5095890410958904","4.137931034482759","58"
"43949656","365","9","0.024657534246575342","4.137931034482759","29"
"22733949","365","229","0.6273972602739726","4.137254901960785","102"
"40806364","365","290","0.7945205479452054","4.137254901960785","51"
"29575620","365","157","0.4301369863013699","4.136986301369863","73"
"46068970","365","304","0.8328767123287671","4.136482939632546","381"
"23079159","365","12","0.03287671232876712","4.136363636363637","22"
"32170996","365","2","0.005479452054794521","4.136054421768708","147"
"15291511","365","224","0.6136986301369863","4.136054421768708","147"
"30100494","365","279","0.7643835616438356","4.135802469135802","81"
"45712739","365","213","0.5835616438356165","4.135678391959799","199"
"16428745","365","48","0.13150684931506848","4.135416666666667","288"
"45739402","365","5","0.0136986301369863","4.135294117647059","170"
"16443346","365","334","0.915068493150685","4.135135135135135","37"
"42023140","365","157","0.4301369863013699","4.135135135135135","74"
"28791886","365","35","0.0958904109589041","4.135","200"
"54295460","365","27","0.07397260273972603","4.134920634920635","126"
"41621237","365","342","0.936986301369863","4.134831460674158","267"
"54034768","365","95","0.2602739726027397","4.134615384615385","260"
"53834216","365","224","0.6136986301369863","4.1344537815126055","119"
"8256777","365","165","0.4520547945205479","4.134228187919463","150"
"21248745","365","200","0.547945205479452","4.133663366336633","606"
"23046422","365","342","0.936986301369863","4.133587786259542","262"
"1314106","365","301","0.8246575342465754","4.133466135458168","503"
"41563325","365","40","0.1095890410958904","4.133333333333334","255"
"33623139","365","61","0.16712328767123288","4.133333333333334","45"
"40764222","365","348","0.9534246575342465","4.133333333333334","15"
"23032121","365","365","1","4.132978723404255","188"
"32654796","365","119","0.32602739726027397","4.132530120481928","83"
"19851685","365","323","0.8849315068493151","4.132075471698113","106"
"41896450","365","0","0","4.132075471698113","53"
"8487656","365","329","0.9013698630136986","4.131578947368421","38"
"17847060","365","1","0.0027397260273972603","4.131394182547643","997"
"24092188","365","173","0.473972602739726","4.130952380952381","84"
"53725685","365","21","0.057534246575342465","4.130769230769231","130"
"23703086","365","344","0.9424657534246575","4.130434782608695","69"
"50554148","365","78","0.2136986301369863","4.130434782608695","69"
"48610597","365","29","0.07945205479452055","4.130434782608695","23"
"48934237","365","22","0.06027397260273973","4.130434782608695","23"
"21888305","365","342","0.936986301369863","4.13013698630137","146"
"18243174","365","214","0.5863013698630137","4.130081300813008","369"
"2804936","365","296","0.810958904109589","4.13","100"
"46160447","365","190","0.5205479452054794","4.12962962962963","54"
"36888982","365","13","0.03561643835616438","4.12962962962963","54"
"8769590","365","39","0.10684931506849316","4.128755364806867","468"
"50156336","365","8","0.021917808219178082","4.128571428571429","140"
"53996581","365","278","0.7616438356164383","4.128491620111732","179"
"16125086","365","353","0.9671232876712329","4.128440366972477","109"
"19987086","365","287","0.7863013698630137","4.128378378378378","148"
"38028080","365","297","0.8136986301369863","4.128318584070796","226"
"26398816","365","7","0.019178082191780823","4.128125","320"
"13353266","365","207","0.5671232876712329","4.127906976744186","86"
"9189368","365","296","0.810958904109589","4.127868852459017","308"
"34349342","365","325","0.8904109589041096","4.127551020408164","196"
"52515818","365","57","0.15616438356164383","4.127272727272727","110"
"47821541","365","6","0.01643835616438356","4.127272727272727","55"
"5034187","365","213","0.5835616438356165","4.126984126984127","63"
"41667938","365","291","0.7972602739726027","4.126865671641791","134"
"52846483","365","259","0.7095890410958904","4.126760563380282","213"
"50833098","365","318","0.8712328767123287","4.126506024096385","166"
"15186570","365","220","0.6027397260273972","4.126315789473685","190"
"22750675","365","2","0.005479452054794521","4.126126126126126","111"
"45726555","365","7","0.019178082191780823","4.125748502994012","167"
"38000793","365","3","0.00821917808219178","4.125","136"
"45871469","365","266","0.7287671232876712","4.125","64"
"43055638","365","9","0.024657534246575342","4.125","16"
"39703633","365","309","0.8465753424657534","4.125","16"
"50775878","365","3","0.00821917808219178","4.125","24"
"51453627","365","306","0.8383561643835616","4.125","64"
"10417292","365","208","0.5698630136986301","4.125","17"
"21571805","365","262","0.7178082191780822","4.125","96"
"13163367","365","38","0.10410958904109589","4.125","40"
"16917701","365","46","0.12602739726027398","4.125","24"
"4449006","365","324","0.8876712328767123","4.124293785310734","181"
"28015530","365","282","0.7726027397260274","4.123809523809523","105"
"39234472","365","311","0.852054794520548","4.123711340206185","194"
"29317187","365","4","0.010958904109589041","4.123376623376624","154"
"38681720","365","284","0.7780821917808219","4.122950819672131","122"
"43111607","365","18","0.049315068493150684","4.12280701754386","228"
"52814998","365","204","0.5589041095890411","4.122641509433962","106"
"52956788","365","281","0.7698630136986301","4.122641509433962","106"
"49553163","365","28","0.07671232876712329","4.121827411167513","197"
"9579378","365","34","0.09315068493150686","4.121621621621622","75"
"42779406","365","309","0.8465753424657534","4.121621621621622","74"
"36566540","365","292","0.8","4.121212121212121","33"
"15329930","365","152","0.41643835616438357","4.121045392022008","727"
"43837262","365","78","0.2136986301369863","4.1208791208791204","91"
"29317677","365","18","0.049315068493150684","4.120689655172414","58"
"41826865","365","97","0.26575342465753427","4.12041884816754","191"
"624126","365","310","0.8493150684931506","4.120274914089347","295"
"39007984","365","219","0.6","4.12","150"
"5289258","365","300","0.821917808219178","4.12","51"
"17588219","365","281","0.7698630136986301","4.12","75"
"17111056","365","297","0.8136986301369863","4.12","50"
"18723917","365","240","0.6575342465753424","4.119402985074627","67"
"36885190","365","83","0.2273972602739726","4.119047619047619","42"
"53907263","365","138","0.3780821917808219","4.119047619047619","42"
"45470657","365","197","0.5397260273972603","4.119047619047619","42"
"36747429","365","24","0.06575342465753424","4.11864406779661","236"
"41384670","365","330","0.9041095890410958","4.118421052631579","228"
"15535836","365","135","0.3698630136986301","4.118279569892473","94"
"24706119","365","187","0.5123287671232877","4.118055555555555","144"
"4533408","365","153","0.4191780821917808","4.117647058823529","34"
"17369787","365","355","0.9726027397260274","4.117647058823529","34"
"40439902","365","320","0.8767123287671232","4.117647058823529","238"
"17641896","365","143","0.3917808219178082","4.117647058823529","17"
"38074538","365","214","0.5863013698630137","4.117283950617284","162"
"47435492","365","275","0.7534246575342466","4.1171875","128"
"21233767","365","73","0.2","4.116883116883117","77"
"49374702","365","201","0.5506849315068493","4.116666666666666","60"
"23508479","365","172","0.4712328767123288","4.116564417177914","326"
"19955507","365","330","0.9041095890410958","4.116465863453815","249"
"10834023","365","249","0.6821917808219178","4.116279069767442","86"
"17112100","365","293","0.8027397260273973","4.116279069767442","43"
"53384874","365","323","0.8849315068493151","4.116279069767442","43"
"53853537","365","69","0.18904109589041096","4.116129032258065","155"
"11323399","365","342","0.936986301369863","4.115702479338843","121"
"43453663","365","339","0.9287671232876712","4.115384615384615","26"
"25993966","365","36","0.09863013698630137","4.115384615384615","26"
"53465064","365","40","0.1095890410958904","4.115384615384615","52"
"31114060","365","232","0.6356164383561644","4.115384615384615","234"
"18467766","365","322","0.8821917808219178","4.115151515151515","165"
"21153395","365","258","0.7068493150684931","4.115068493150685","365"
"1563394","365","321","0.8794520547945206","4.114942528735632","87"
"3186758","365","106","0.29041095890410956","4.114754098360656","61"
"21870500","365","334","0.915068493150685","4.114678899082569","218"
"13980730","365","24","0.06575342465753424","4.114649681528663","157"
"23339708","365","303","0.8301369863013699","4.114613180515759","349"
"42282788","365","8","0.021917808219178082","4.114285714285714","210"
"6250046","365","178","0.4876712328767123","4.114285714285714","106"
"26611085","365","340","0.9315068493150684","4.114285714285714","35"
"53223407","365","303","0.8301369863013699","4.114285714285714","35"
"22379534","365","244","0.6684931506849315","4.114068441064639","263"
"32963419","365","243","0.6657534246575343","4.113924050632911","158"
"16974768","365","237","0.6493150684931507","4.113300492610837","203"
"45718223","365","39","0.10684931506849316","4.113095238095238","168"
"46626546","365","308","0.8438356164383561","4.112947658402204","363"
"16259927","365","303","0.8301369863013699","4.112903225806452","62"
"44508483","365","290","0.7945205479452054","4.112903225806452","62"
"32641467","365","289","0.7917808219178082","4.112903225806452","62"
"16190348","365","258","0.7068493150684931","4.112745098039215","204"
"40758917","365","249","0.6821917808219178","4.1125","80"
"47495076","365","12","0.03287671232876712","4.112244897959184","196"
"19182049","365","239","0.6547945205479452","4.1117647058823525","510"
"42098078","365","13","0.03561643835616438","4.111111111111111","171"
"43774466","365","6","0.01643835616438356","4.111111111111111","9"
"9737414","365","365","1","4.111111111111111","9"
"12783747","365","277","0.7589041095890411","4.111111111111111","9"
"30376517","365","129","0.35342465753424657","4.111111111111111","27"
"44464936","365","221","0.6054794520547945","4.111111111111111","72"
"54078582","365","275","0.7534246575342466","4.111111111111111","27"
"17515531","365","352","0.9643835616438357","4.11","100"
"34515265","365","286","0.7835616438356164","4.109756097560975","82"
"19107872","365","241","0.6602739726027397","4.109756097560975","246"
"5449953","365","348","0.9534246575342465","4.109375","65"
"39533356","365","319","0.873972602739726","4.109243697478991","119"
"7548360","365","104","0.28493150684931506","4.108932461873638","459"
"17371381","365","121","0.3315068493150685","4.108786610878661","239"
"48183272","365","48","0.13150684931506848","4.108695652173913","46"
"50423002","365","41","0.11232876712328767","4.108695652173913","46"
"42990539","365","338","0.9260273972602739","4.108695652173913","92"
"3768058","365","40","0.1095890410958904","4.108695652173913","46"
"49875543","365","285","0.7808219178082192","4.108433734939759","83"
"49549195","365","21","0.057534246575342465","4.108108108108108","148"
"20877832","365","287","0.7863013698630137","4.108108108108108","74"
"51915869","365","62","0.16986301369863013","4.108108108108108","37"
"23236459","365","53","0.14520547945205478","4.108108108108108","555"
"30875167","365","231","0.6328767123287671","4.107692307692307","65"
"38391169","365","94","0.25753424657534246","4.107692307692307","65"
"44646346","365","81","0.2219178082191781","4.107692307692307","65"
"40768135","365","237","0.6493150684931507","4.10752688172043","93"
"4976424","365","56","0.15342465753424658","4.107142857142857","114"
"10709924","365","275","0.7534246575342466","4.106995884773663","243"
"50549435","365","29","0.07945205479452055","4.106870229007634","131"
"31154634","365","324","0.8876712328767123","4.1066666666666665","150"
"50297522","365","54","0.14794520547945206","4.1063829787234045","47"
"24462253","365","294","0.8054794520547945","4.106194690265487","113"
"47538701","365","293","0.8027397260273973","4.106060606060606","66"
"28666334","365","219","0.6","4.105882352941176","85"
"29399299","365","312","0.8547945205479452","4.105769230769231","104"
"16032624","365","289","0.7917808219178082","4.1054545454545455","275"
"18182360","365","1","0.0027397260273972603","4.105263157894737","95"
"43706157","365","165","0.4520547945205479","4.105263157894737","19"
"20875520","365","21","0.057534246575342465","4.105263157894737","19"
"16071428","365","276","0.7561643835616438","4.105263157894737","95"
"43527800","365","205","0.5616438356164384","4.105263157894737","95"
"50232680","365","89","0.24383561643835616","4.105263157894737","19"
"37976487","365","296","0.810958904109589","4.104477611940299","201"
"30717254","365","45","0.1232876712328767","4.103448275862069","29"
"28160565","365","348","0.9534246575342465","4.102941176470588","68"
"22402359","365","354","0.9698630136986301","4.102941176470588","68"
"32963517","365","247","0.6767123287671233","4.102857142857143","175"
"9177257","365","228","0.6246575342465753","4.102564102564102","39"
"41300424","365","145","0.3972602739726027","4.102564102564102","78"
"30801960","365","261","0.7150684931506849","4.1020408163265305","49"
"34688008","365","333","0.9123287671232877","4.1017964071856285","167"
"17644845","365","185","0.5068493150684932","4.101694915254237","118"
"34657997","365","361","0.989041095890411","4.1015625","128"
"46457313","365","231","0.6328767123287671","4.101449275362318","69"
"12396395","365","344","0.9424657534246575","4.101351351351352","148"
"52013482","365","21","0.057534246575342465","4.10077519379845","129"
"2357039","365","329","0.9013698630136986","4.100760456273764","526"
"52890523","365","31","0.08493150684931507","4.1","120"
"23689894","365","214","0.5863013698630137","4.1","180"
"53151316","365","13","0.03561643835616438","4.1","20"
"48472484","365","105","0.2876712328767123","4.1","10"
"52428330","365","78","0.2136986301369863","4.1","100"
"25781588","365","22","0.06027397260273973","4.1","50"
"54226952","365","16","0.043835616438356165","4.1","40"
"18634283","365","365","1","4.1","10"
"51997623","365","275","0.7534246575342466","4.1","20"
"23717729","365","359","0.9835616438356164","4.099616858237548","261"
"41911950","365","333","0.9123287671232877","4.09957627118644","472"
"28766677","365","191","0.5232876712328767","4.099447513812155","181"
"37154097","365","279","0.7643835616438356","4.098837209302325","172"
"30558129","365","35","0.0958904109589041","4.098765432098766","81"
"39370376","365","167","0.4575342465753425","4.098522167487685","203"
"52953815","365","10","0.0273972602739726","4.098360655737705","122"
"25431343","365","19","0.052054794520547946","4.098039215686274","51"
"17836300","365","225","0.6164383561643836","4.097560975609756","123"
"44617743","365","98","0.2684931506849315","4.097222222222222","72"
"19817799","365","301","0.8246575342465754","4.097222222222222","144"
"11282749","365","329","0.9013698630136986","4.097087378640777","103"
"325029","365","292","0.8","4.096774193548387","186"
"16519238","365","191","0.5232876712328767","4.096685082872928","362"
"23998849","365","210","0.5753424657534246","4.095959595959596","198"
"38295033","365","273","0.7479452054794521","4.095890410958904","73"
"32080761","365","345","0.9452054794520548","4.095238095238095","126"
"23733495","365","141","0.3863013698630137","4.095238095238095","21"
"54322151","365","5","0.0136986301369863","4.095238095238095","21"
"9653665","365","275","0.7534246575342466","4.095238095238095","21"
"39565845","365","328","0.8986301369863013","4.095238095238095","63"
"16070608","365","221","0.6054794520547945","4.095238095238095","210"
"33639145","365","289","0.7917808219178082","4.095238095238095","63"
"53281591","365","43","0.1178082191780822","4.095238095238095","42"
"52903635","365","4","0.010958904109589041","4.095238095238095","21"
"32724985","365","23","0.06301369863013699","4.094594594594595","74"
"42163189","365","60","0.1643835616438356","4.0945273631840795","201"
"41201109","365","315","0.863013698630137","4.094444444444444","180"
"14479632","365","253","0.6931506849315069","4.09433962264151","106"
"16710809","365","209","0.5726027397260274","4.094017094017094","117"
"28525540","365","363","0.9945205479452055","4.09375","32"
"28228828","365","65","0.1780821917808219","4.09375","480"
"11989216","365","109","0.29863013698630136","4.093567251461988","176"
"37098398","365","30","0.0821917808219178","4.0932642487046635","193"
"35208829","365","106","0.29041095890410956","4.092592592592593","54"
"37538516","365","351","0.9616438356164384","4.092307692307692","65"
"4113315","365","20","0.0547945205479452","4.091836734693878","99"
"53676831","365","340","0.9315068493150684","4.091836734693878","98"
"38497749","365","213","0.5835616438356165","4.091743119266055","109"
"50864105","365","260","0.7123287671232876","4.091666666666667","120"
"38965115","365","107","0.29315068493150687","4.091666666666667","120"
"22621103","365","301","0.8246575342465754","4.091633466135458","251"
"12799584","365","56","0.15342465753424658","4.091549295774648","284"
"44510062","365","24","0.06575342465753424","4.091304347826087","230"
"6731259","365","199","0.5452054794520548","4.090909090909091","144"
"14780649","365","292","0.8","4.090909090909091","55"
"50912271","365","46","0.12602739726027398","4.090909090909091","11"
"2233834","365","119","0.32602739726027397","4.090909090909091","201"
"43706979","365","159","0.43561643835616437","4.090909090909091","11"
"10395426","365","115","0.3150684931506849","4.090909090909091","66"
"14795531","365","0","0","4.090909090909091","11"
"52955841","365","35","0.0958904109589041","4.090909090909091","33"
"15710695","365","53","0.14520547945205478","4.090909090909091","22"
"10342156","365","190","0.5205479452054794","4.090909090909091","198"
"21439529","365","276","0.7561643835616438","4.090551181102362","254"
"36733668","365","353","0.9671232876712329","4.089743589743589","156"
"21177465","365","0","0","4.089171974522293","157"
"6565539","365","200","0.547945205479452","4.088888888888889","407"
"22570038","365","6","0.01643835616438356","4.088235294117647","68"
"2441703","365","69","0.18904109589041096","4.0880195599022","409"
"31397398","365","193","0.5287671232876713","4.088","125"
"23547801","365","210","0.5753424657534246","4.087649402390438","251"
"38613198","365","303","0.8301369863013699","4.087378640776699","103"
"47912851","365","16","0.043835616438356165","4.086956521739131","115"
"26139958","365","240","0.6575342465753424","4.086956521739131","230"
"24314698","365","234","0.6410958904109589","4.086956521739131","69"
"30533637","365","361","0.989041095890411","4.086956521739131","207"
"48317375","365","274","0.7506849315068493","4.086956521739131","23"
"17932671","365","39","0.10684931506849316","4.08641975308642","162"
"31939372","365","283","0.7753424657534247","4.085714285714285","70"
"9202679","365","233","0.6383561643835617","4.084905660377358","106"
"46029164","365","278","0.7616438356164383","4.0843373493975905","83"
"28141795","365","306","0.8383561643835616","4.083333333333333","12"
"45584262","365","10","0.0273972602739726","4.083333333333333","48"
"30984479","365","120","0.3287671232876712","4.083333333333333","132"
"45835585","365","230","0.6301369863013698","4.083333333333333","144"
"32113709","365","238","0.6520547945205479","4.083333333333333","120"
"8506401","365","329","0.9013698630136986","4.083333333333333","24"
"49431699","365","296","0.810958904109589","4.082644628099174","121"
"4559417","365","331","0.9068493150684932","4.081081081081081","37"
"16974877","365","235","0.6438356164383562","4.080745341614906","161"
"15114617","365","245","0.6712328767123288","4.080645161290323","186"
"40474755","365","337","0.9232876712328767","4.08","50"
"50719886","365","50","0.136986301369863","4.08","75"
"38853881","365","187","0.5123287671232877","4.08","50"
"42929544","365","303","0.8301369863013699","4.08","25"
"5917644","365","260","0.7123287671232876","4.08","75"
"641140","365","52","0.14246575342465753","4.079710144927536","139"
"40066331","365","294","0.8054794520547945","4.079545454545454","88"
"23864157","365","275","0.7534246575342466","4.07905138339921","253"
"40533570","365","354","0.9698630136986301","4.078947368421052","38"
"41157468","365","71","0.19452054794520549","4.078740157480315","127"
"52992931","365","335","0.9178082191780822","4.0785340314136125","191"
"1995240","365","351","0.9616438356164384","4.078512396694215","243"
"51412738","365","96","0.26301369863013696","4.078431372549019","51"
"8487144","365","311","0.852054794520548","4.078431372549019","51"
"16648608","365","304","0.8328767123287671","4.078014184397163","141"
"37059897","365","48","0.13150684931506848","4.077844311377246","167"
"20499332","365","130","0.3561643835616438","4.077625570776256","438"
"23731862","365","116","0.3178082191780822","4.076923076923077","13"
"32619546","365","307","0.8410958904109589","4.076923076923077","26"
"30826042","365","134","0.36712328767123287","4.076923076923077","117"
"40883369","365","56","0.15342465753424658","4.076923076923077","52"
"53157048","365","343","0.9397260273972603","4.076923076923077","117"
"5319764","365","39","0.10684931506849316","4.076923076923077","39"
"53241122","365","141","0.3863013698630137","4.076923076923077","13"
"11003332","365","298","0.8164383561643835","4.076335877862595","262"
"4851708","365","117","0.32054794520547947","4.076219512195122","329"
"469007","365","208","0.5698630136986301","4.0754716981132075","55"
"2732655","365","302","0.8273972602739726","4.07514450867052","349"
"41864087","365","230","0.6301369863013698","4.075","80"
"50815136","365","299","0.8191780821917808","4.075","120"
"31025176","365","226","0.6191780821917808","4.075","40"
"7182557","365","213","0.5835616438356165","4.074766355140187","107"
"52544359","365","283","0.7753424657534247","4.074626865671642","134"
"15634867","365","68","0.1863013698630137","4.074204946996466","283"
"45441974","365","270","0.7397260273972602","4.074074074074074","27"
"41699036","365","48","0.13150684931506848","4.073684210526316","190"
"27841855","365","267","0.7315068493150685","4.073394495412844","109"
"18569919","365","241","0.6602739726027397","4.073033707865169","178"
"46899762","365","15","0.0410958904109589","4.072916666666667","192"
"35981732","365","310","0.8493150684931506","4.072916666666667","96"
"4242437","365","235","0.6438356164383562","4.072847682119205","152"
"29423476","365","243","0.6657534246575343","4.072664359861592","289"
"52408945","365","14","0.038356164383561646","4.07258064516129","124"
"27681639","365","152","0.41643835616438357","4.072072072072072","111"
"23634626","365","279","0.7643835616438356","4.072072072072072","333"
"36807799","365","277","0.7589041095890411","4.072072072072072","111"
"9999610","365","200","0.547945205479452","4.071428571428571","14"
"53995326","365","204","0.5589041095890411","4.071428571428571","70"
"4710371","365","278","0.7616438356164383","4.071428571428571","42"
"43730411","365","220","0.6027397260273972","4.071428571428571","42"
"45713266","365","282","0.7726027397260274","4.0711743772241995","281"
"11741632","365","76","0.20821917808219179","4.071065989847716","197"
"23983606","365","158","0.4328767123287671","4.070422535211268","142"
"40451570","365","7","0.019178082191780823","4.070422535211268","71"
"22487520","365","357","0.9780821917808219","4.070422535211268","142"
"5356680","365","23","0.06301369863013699","4.07037037037037","818"
"17211517","365","275","0.7534246575342466","4.069868995633188","229"
"49275402","365","39","0.10684931506849316","4.069767441860465","86"
"22637221","365","283","0.7753424657534247","4.069587628865979","388"
"4609151","365","304","0.8328767123287671","4.06951871657754","187"
"8357700","365","54","0.14794520547945206","4.069078947368421","306"
"32315486","365","307","0.8410958904109589","4.068965517241379","29"
"18754624","365","105","0.2876712328767123","4.068965517241379","87"
"29397834","365","37","0.10136986301369863","4.068965517241379","29"
"17797207","365","266","0.7287671232876712","4.068870523415978","363"
"40038856","365","156","0.4273972602739726","4.068493150684931","73"
"10420453","365","360","0.9863013698630136","4.068376068376068","234"
"1430137","365","330","0.9041095890410958","4.067857142857143","281"
"38239391","365","58","0.1589041095890411","4.0673076923076925","312"
"25411585","365","234","0.6410958904109589","4.066666666666666","60"
"6797141","365","134","0.36712328767123287","4.066225165562914","308"
"22914739","365","232","0.6356164383561644","4.0661764705882355","136"
"13145145","365","137","0.37534246575342467","4.066037735849057","319"
"49459918","365","76","0.20821917808219179","4.065789473684211","76"
"7507028","365","50","0.136986301369863","4.065573770491803","61"
"41947784","365","329","0.9013698630136986","4.065217391304348","46"
"21937910","365","337","0.9232876712328767","4.064516129032258","31"
"37157423","365","303","0.8301369863013699","4.064516129032258","31"
"29540885","365","100","0.273972602739726","4.064516129032258","31"
"22865376","365","247","0.6767123287671233","4.064327485380117","342"
"9843481","365","248","0.6794520547945205","4.064","126"
"13714994","365","241","0.6602739726027397","4.064","126"
"40428878","365","27","0.07397260273972603","4.0625","16"
"15075090","365","343","0.9397260273972603","4.0625","32"
"16422236","365","365","1","4.0625","16"
"40620613","365","252","0.6904109589041096","4.0625","48"
"22958582","365","305","0.8356164383561644","4.0625","16"
"43269031","365","70","0.1917808219178082","4.061538461538461","130"
"29267119","365","316","0.8657534246575342","4.061224489795919","49"
"1530759","365","63","0.1726027397260274","4.0608108108108105","149"
"40162285","365","311","0.852054794520548","4.0606060606060606","66"
"30299514","365","273","0.7479452054794521","4.0606060606060606","99"
"34377056","365","187","0.5123287671232877","4.0606060606060606","66"
"15424194","365","118","0.3232876712328767","4.0606060606060606","363"
"21552410","365","13","0.03561643835616438","4.059907834101383","217"
"53852039","365","312","0.8547945205479452","4.059602649006623","151"
"4797873","365","66","0.18082191780821918","4.059113300492611","204"
"2462135","365","208","0.5698630136986301","4.0588235294117645","17"
"22766403","365","0","0","4.0588235294117645","17"
"7588889","365","3","0.00821917808219178","4.0588235294117645","36"
"40017805","365","301","0.8246575342465754","4.0588235294117645","68"
"44648780","365","332","0.9095890410958904","4.0588235294117645","17"
"52994221","365","284","0.7780821917808219","4.0588235294117645","51"
"9579054","365","58","0.1589041095890411","4.0588235294117645","69"
"8487848","365","333","0.9123287671232877","4.0588235294117645","34"
